"DATES" "FL544090005.Q" "FL543020003.Q" "FL543034003.Q" "FL544004005.Q" "FL543069100.Q" "FL543061103.Q" "FL543061703.Q" "FL543062003.Q" "FL543063005.Q" "FL543069005.Q" "FL543065000.Q" "FL543064105.Q" "FL543064203.Q" "FL543090005.Q" "FL544190005.Q" "FL542150005.Q" "FL543169333.Q" "FL543140003.Q" "FL543150005.Q" "FL543178003.Q" "FL543190005.Q"
"200401" 3898370 46297 15950 2531933 36966 81940 352932 27215 1656159 114485 262236 951164 97593 255433 3649194 11573 7939 982000 1870446 -2815 780051
"200402" 3956233 51450 16339 2571285 33536 81813 355107 28217 1692960 115504 264148 964242 101222 251695 3703485 13975 8615 991000 1910530 -4314 783679
"200403" 4007086 52150 18822 2615043 33028 82482 356940 29217 1728691 116800 267885 964392 103399 253280 3749539 13721 8639 997200 1950559 -4375 783795
"200404" 4133891 53283 17231 2643930 27371 81910 357133 30093 1756344 117755 273324 1053872 114448 251127 3866099 9855 11063 1018786 2027879 -2690 801206
"200501" 4186237 47160 18926 2690096 22214 85283 366785 31122 1791424 118275 274993 1041975 110460 277620 3904342 9590 10662 1017848 2048915 -3141 820468
"200502" 4243568 52397 16119 2713570 21447 88573 367947 31629 1805507 120076 278391 1074782 109286 277414 3968110 11635 11231 1025210 2096533 -4181 827682
"200503" 4328954 53583 15764 2743752 23546 92630 369856 32215 1823983 120656 280866 1128214 109190 278451 4053151 14989 11335 1035629 2147199 -4639 848638
"200504" 4353292 47748 13525 2753923 24384 95449 368536 32496 1824815 122780 285463 1161799 108974 267323 4085793 18293 11476 1039897 2197371 -5280 824036
"200601" 4468540 49853 15603 2793634 26166 94613 376726 34014 1848880 124689 288546 1215962 120716 272772 4200648 22089 12186 1059568 2252759 -3923 857969
"200602" 4480224 50444 17066 2813979 26701 92785 379972 35207 1855766 127856 295692 1196712 125032 276991 4215782 21605 12509 1066786 2249171 -6325 872036
"200603" 4572519 51012 20441 2825644 28197 91120 381957 36289 1857244 130429 300408 1243292 134841 297289 4302869 18315 13107 1090002 2282581 -5638 904502
"200604" 4687812 56054 23262 2786422 28676 87878 377366 36573 1819530 132599 303800 1364828 148802 308444 4409447 18687 14177 1119526 2332445 -1312 925924
"200701" 4748749 59002 22060 2813310 31891 83748 379816 37912 1837375 136120 306448 1394041 159028 301308 4467334 15869 15412 1128566 2361805 -1752 947434
"200702" 4872069 56807 21971 2836741 34568 79578 381416 39148 1849326 140368 312337 1473337 174397 308816 4581648 15608 18566 1146392 2429824 -3397 974655
"200703" 4963158 63385 19978 2865602 36450 75255 384240 40520 1867999 143818 317320 1505083 185159 323951 4668098 16303 25282 1154814 2466539 -3555 1008715
"200704" 4952477 58343 21642 2871182 41731 70586 382896 41379 1862595 145822 326173 1464605 188364 348341 4658984 17447 28700 1156130 2450796 -4677 1010588
"200801" 4870746 63088 28098 2897487 44650 80099 381423 43152 1866565 150696 330902 1332810 175033 374230 4587498 18251 31100 1141919 2386316 -7783 1017695
"200802" 4878301 71831 31301 2916335 44259 89896 379117 44836 1867035 154801 336391 1325186 174931 358717 4599618 20289 33400 1150546 2386952 -11568 1019999
"200803" 4719543 73868 28377 2904502 38503 97398 373610 46103 1844943 163063 340882 1229512 154612 328672 4455318 17788 42900 1152003 2326222 -17908 934313
"200804" 4523456 82760 39180 2882818 38291 105724 366183 47055 1817047 166090 342428 1001658 121034 396006 4258572 4945 54900 1133445 2184599 -24364 905047
"200901" 4427988 70278 42780 2924228 41577 119622 363338 53353 1847249 160536 338553 872651 113741 404310 4174669 652 52500 1136626 2153647 -21819 853063
"200902" 4562782 65671 41119 2954345 46620 124250 367196 59476 1865370 156472 334961 1005329 123795 372523 4297587 47 50500 1157649 2216692 -21640 894339
"200903" 4759427 64109 37907 2985265 47304 128724 368155 66104 1890512 152031 332435 1152792 136424 382930 4478712 2690 47500 1180391 2302276 -22647 968502
"200904" 4834117 50693 33654 3022624 49800 133467 371939 73134 1914682 153501 326101 1208451 140770 377925 4522310 2263 48300 1194540 2322978 -31407 985636
"201001" 4924927 46981 29158 3052186 43923 140988 369648 74373 1946735 155125 321394 1291454 144820 360328 4600004 1000 45600 1216240 2372617 -30412 994959
"201002" 4882499 56322 28647 3071314 42307 150539 364980 75047 1962864 157684 317893 1186008 134266 405942 4557043 300 45600 1217811 2303686 -30455 1020101
"201003" 5052485 55699 25705 3118641 36255 161841 360719 76674 2004218 160904 318030 1321826 144103 386511 4712495 1000 45300 1252196 2410561 -32000 1035438
