"DATES" "FL793130005.Q" "FL793131005.Q" "FL763131005.Q" "FL723131005.Q" "FL753131005.Q" "FL743131005.Q" "FL443131005.Q" "FL473131005.Q" "FL793135005.Q" "FL763135005.Q" "FL723135005.Q" "FL753135005.Q" "FL743135005.Q" "FL443135005.Q" "FL473135003.Q" "FL793130005.Q" "FL153030005.Q" "FL143030005.Q" "FL103030003.Q" "FL113030003.Q" "FL213030005.Q" "FL313030003.Q" "FL263030005.Q" "FL793030005.Q" "FL443030053.Q" "FL473030005.Q" "FL573030005.Q" "FL223030005.Q" "FL633030000.Q" "FL403030005.Q" "FL613030003.Q"
"198901" 2813779 2199396 1105317 1089666 9120 6531 930938 163141 614383 435840 377726 51583 6531 175984 2559 2813779 2403709 122107 74379 47728 75277 1332 36966 174388 7200 23677 94838 8123 36480 0 4070
"198902" 2839141 2218805 1120979 1105675 8704 6600 935309 162517 620336 439238 380265 52373 6600 178636 2462 2839141 2409595 128116 80721 47395 72775 1285 39090 188280 7840 22234 102037 8418 43427 0 4324
"198903" 2871333 2251053 1146510 1130546 9239 6725 941013 163530 620280 443952 384075 53152 6725 172328 4000 2871333 2445223 120264 73203 47061 70752 1155 39950 193989 5730 21067 109055 8850 44827 0 4460
"198904" 2898122 2285172 1184700 1165714 12000 6986 935820 164652 612951 445690 385843 52861 6986 161725 5536 2898122 2459123 128961 80610 48351 70585 1261 40222 197970 5311 21247 114635 9060 43049 0 4668
"199001" 2914949 2316623 1210329 1193499 9395 7435 933569 172725 598327 443881 383786 52660 7435 150146 4300 2914949 2486378 119428 69847 49581 71512 1409 41727 194495 6701 22146 116258 8479 36263 0 4648
"199002" 2901437 2321088 1249063 1231148 9791 8124 894741 177284 580349 438098 377810 52164 8124 139080 3171 2901437 2483006 121084 70925 50159 69140 1335 40772 186100 5991 23066 113560 7953 30623 0 4907
"199003" 2894991 2329589 1278702 1260917 9020 8765 872617 178270 565402 431783 373772 49246 8765 130319 3300 2894991 2485439 123818 72369 51449 68080 1459 39835 176360 5698 21693 111353 7802 24721 0 5093
"199004" 2895944 2349060 1307657 1287557 11031 9069 862339 179064 546885 423618 365367 49182 9069 119852 3415 2895944 2489601 125583 74564 51019 67545 1403 39538 172274 5242 21676 110397 7701 21938 0 5320
"199101" 2930386 2380444 1342277 1320772 12467 9038 853817 184350 549942 435854 351437 75379 9038 110488 3600 2930386 2510039 128049 77964 50085 62777 1300 40816 187405 6008 24589 107811 14658 28769 0 5570
"199102" 2905418 2376331 1359450 1338143 12632 8675 827563 189318 529088 425384 330166 86543 8675 99884 3820 2905418 2477667 132669 81294 51375 60660 1544 41729 191149 4874 25445 109964 12230 31956 0 6680
"199103" 2878520 2365742 1382583 1361126 13199 8258 790909 192250 512778 418740 315742 94740 8258 90038 4000 2878520 2444099 136293 84043 52250 60664 1527 38929 197008 5134 25521 114576 9902 34471 0 7404
"199104" 2839105 2350691 1386507 1367460 10980 8067 767663 196521 488414 399587 292268 99252 8067 84595 4232 2839105 2411372 130809 77581 53228 56467 1551 39302 199604 4962 26678 115924 8828 35102 0 8110
"199201" 2823208 2347950 1397329 1378829 10433 8067 744521 206100 475259 387596 273332 106197 8067 83063 4600 2823208 2400918 130553 74167 56386 57855 1901 36558 195423 3914 28697 110892 8406 35490 0 8024
"199202" 2773669 2329471 1390533 1371159 11158 8216 730945 207993 444198 361910 251694 102000 8216 77325 4963 2773669 2365197 131103 73250 57853 52180 2201 35579 187409 3488 27675 106360 8358 33874 0 7654
"199203" 2743607 2304783 1387935 1369092 10453 8390 708048 208800 438825 354711 238646 107675 8390 78714 5400 2743607 2332098 134367 74612 59755 53207 2175 35751 186009 3589 26078 103197 7910 37149 0 8086
"199204" 2708669 2293448 1389167 1369481 11224 8462 692249 212032 415222 332763 216094 108207 8462 76656 5803 2708669 2303697 136186 75991 60195 50319 874 38201 179392 3704 26951 98780 6942 34644 0 8371
"199301" 2686238 2275622 1390448 1370703 11296 8449 668124 217050 410616 332970 212270 112251 8449 71746 5900 2686238 2266414 144020 82120 61900 53274 936 37905 183689 3432 26940 99839 7591 36997 0 8890
"199302" 2655954 2254890 1385059 1364717 11974 8368 649431 220400 401065 323118 203234 111516 8368 71920 6027 2655954 2240149 147846 85412 62434 48363 835 39052 179709 2883 26181 99521 8601 33308 0 9215
"199303" 2625885 2236506 1378277 1360113 9886 8278 637629 220600 389379 311677 199654 103745 8278 71202 6500 2625885 2224133 143401 81130 62271 49002 826 38892 169631 3279 25636 95173 8554 25990 0 10999
"199304" 2614793 2223110 1377196 1358549 10406 8241 624102 221812 391684 311712 196068 107403 8241 73043 6929 2614793 2190874 155587 91982 63605 48790 811 45050 173681 3045 25645 95369 6230 31879 0 11513
"199401" 2616478 2233785 1384396 1365863 10159 8374 619639 229750 382693 303612 196230 99008 8374 72081 7000 2616478 2196833 152045 87310 64735 52162 723 46167 168548 2780 22784 97070 5869 28406 0 11639
"199402" 2594136 2214840 1378051 1358819 10644 8588 605302 231487 379296 301268 195994 96686 8588 70846 7182 2594136 2165702 155832 90287 65545 49715 689 55185 167013 1958 20512 97483 5520 29593 0 11947
"199403" 2601147 2198531 1376802 1358892 9158 8752 591779 229950 402616 323387 203012 111623 8752 71979 7250 2601147 2173447 157040 90528 66512 53920 722 47755 168263 1358 20806 96459 2636 34799 0 12205
"199404" 2596997 2185755 1376209 1357920 9273 9016 582256 227290 411242 332970 213969 109985 9016 70957 7315 2596997 2164219 163545 96369 67176 55319 688 46570 166656 1277 16708 102103 2483 31404 0 12681
"199501" 2643705 2202528 1389903 1371977 8689 9237 585825 226800 441177 354127 232668 112222 9237 74050 13000 2643705 2206473 151005 82205 68800 60245 1126 45232 179624 1064 16291 104802 2536 41485 0 13446
"199502" 2685385 2229064 1421973 1403362 9150 9461 582369 224722 456321 360834 237520 113853 9461 76169 19318 2685385 2241132 161359 91827 69532 58001 1054 41546 182293 1021 16400 105820 2594 42703 0 13755
"199503" 2745111 2267586 1455932 1437375 8860 9697 578904 232750 477525 385731 247001 129033 9697 78644 13150 2745111 2280152 163948 93237 70711 58492 1053 39703 201763 1088 17216 108260 4209 57126 0 13864
"199504" 2775255 2298386 1490098 1471327 8541 10230 569353 238935 476870 387781 256534 121017 10230 80114 8975 2775255 2299689 171147 99688 71459 61959 940 39960 201560 1123 17104 110217 4464 52343 0 16309
"199601" 2861246 2367618 1548674 1529974 8250 10450 568244 250700 493629 402440 266551 125439 10450 81689 9500 2861246 2373495 167839 95849 71990 66592 1035 41726 210559 1018 19079 112289 4969 56630 0 16574
"199602" 2882420 2371311 1557909 1539496 7653 10760 561643 251759 511109 420089 279165 130164 10760 81080 9940 2882420 2384146 176787 103832 72955 67411 4336 40134 209606 1002 17918 115389 3871 54613 0 16813
"199603" 2952247 2395064 1575215 1557065 7613 10537 570870 248979 557183 458763 296450 151776 10537 88138 10282 2952247 2420017 186931 112984 73947 70800 3313 47107 224079 1397 17601 117909 2274 67381 0 17517
"199604" 3011979 2421088 1612157 1593093 8676 10388 557730 251201 590891 493068 306083 176597 10388 86400 11423 3011979 2440657 204675 129670 75005 72558 2376 50867 240846 1376 16384 119102 2293 82738 0 18953
"199701" 3084483 2478523 1665622 1636064 19439 10119 553496 259405 605960 505026 314247 180660 10119 88538 12396 3084483 2479618 211214 132912 78302 73058 2426 53653 264514 1350 18391 121347 5021 99429 0 18976
"199702" 3138710 2491963 1683311 1656662 16773 9876 545742 262910 646747 543648 329148 204624 9876 90330 12769 3138710 2504399 227641 146321 81320 74490 3270 56738 272172 1335 17534 124416 2302 106441 0 20144
"199703" 3203868 2507785 1714959 1691685 13104 10170 531470 261356 696083 589957 360922 218865 10170 93326 12800 3203868 2562195 225587 141792 83795 76885 2757 58824 277620 1203 15454 124123 2823 114967 0 19050
"199704" 3263988 2550576 1760429 1736964 13078 10387 525719 264428 713412 600972 369292 221293 10387 98068 14372 3263988 2577283 250089 164374 85715 78361 3395 63946 290914 962 17025 130095 2420 111326 6409 22677
"199801" 3371530 2610591 1813649 1790688 12301 10660 523592 273350 760939 645276 390148 244468 10660 101213 14450 3371530 2603989 300429 205028 95401 84756 2985 82713 296658 1138 18617 137691 1653 109607 3984 23968
"199802" 3379399 2625406 1831023 1805501 14613 10909 515940 278443 753994 634413 382674 240830 10909 103162 16419 3379399 2600251 307586 202999 104587 85820 3230 76437 306075 1413 20097 146102 1621 107001 5255 24586
"199803" 3434873 2657676 1867839 1846932 9692 11215 508725 281112 777197 652536 385326 255995 11215 107661 17000 3434873 2611703 316869 201597 115272 87833 3550 93100 321818 1377 20647 153289 1717 120015 1975 22798
"199804" 3545128 2739875 1944087 1923372 9358 11357 508301 287487 805253 673055 404118 257580 11357 113722 18476 3545128 2672965 319046 192588 126458 93175 4714 115861 339367 1465 23385 159879 1983 123927 4718 24010
"199901" 3565455 2759943 1956476 1937842 7884 10750 506297 297170 805513 672274 405790 255734 10750 113709 19530 3565455 2665268 334856 195635 139221 96512 3858 111327 353634 1382 25811 150932 2169 141323 6055 25962
"199902" 3585673 2777652 1971680 1953761 6892 11027 503309 302663 808022 671354 409648 250679 11027 116089 20579 3585673 2664035 363230 210997 152233 99354 4065 108311 346678 1312 26180 142165 1651 138006 10652 26712
"199903" 3646707 2808985 2004284 1985618 7294 11372 502831 301870 837723 699124 429272 258480 11372 116969 21630 3646707 2725341 380701 214705 165996 102287 4582 112401 321395 1313 19335 130619 2120 135925 5659 26424
"199904" 3760105 2823714 2016043 1996346 7524 12173 507911 299760 936392 792618 465672 314773 12173 122199 21575 3760105 2775001 416386 236877 179509 107156 5385 118815 337362 1344 16628 120615 1692 155399 9956 31728
"200001" 3857352 2891126 2076973 2057501 7200 12272 505833 308320 966226 816107 480593 323242 12272 129039 21080 3857352 2842113 431936 234409 197527 110425 5474 113329 354075 1939 18844 117690 2400 170826 10082 32294
"200002" 3898663 2912201 2099476 2079132 7451 12893 505171 307554 986462 832735 511650 308192 12893 131216 22511 3898663 2905269 465842 249797 216045 112633 5725 100576 308618 1333 16646 109050 2869 135504 10492 32724
"200003" 4000737 2975602 2156099 2136174 6464 13461 508903 310600 1025135 863844 530207 320176 13461 139291 22000 4000737 2959230 497374 265311 232063 115671 6248 101157 321057 1133 15183 101816 4738 147885 15984 34318
"200004" 4107273 3054702 2227659 2206918 7159 13582 514304 312739 1052571 885409 553606 318221 13582 142053 25109 4107273 3032887 519923 272343 247580 117766 6339 101536 328822 1434 15541 97699 1606 154774 22184 35584
"200101" 4244891 3168022 2308431 2287428 7572 13431 524791 334800 1076869 899151 548179 337541 13431 152118 25600 4244891 3166822 504572 254457 250115 120347 8384 86132 358634 1719 20896 85699 1475 194973 17487 36385
"200102" 4296831 3209596 2341305 2313359 13412 14534 525520 342771 1087235 901532 551721 335277 14534 156381 29322 4296831 3215905 502983 250584 252399 124498 9862 93499 350084 2336 18661 79385 1944 193752 19102 34904
"200103" 4370945 3276818 2394721 2370538 9033 15150 528403 353694 1094127 894527 552233 327144 15150 167566 32034 4370945 3294587 505497 251814 253683 125659 11674 91749 341779 2260 19059 71039 1813 191598 19789 36221
"200104" 4490359 3369310 2477057 2447282 11638 18137 530917 361336 1121049 918082 528420 371525 18137 168837 34130 4490359 3306657 535838 281120 254718 129812 10530 102122 405400 2189 22970 61323 1781 244034 30326 42777
"200201" 4668436 3489658 2559500 2532338 8464 18698 543811 386347 1178779 960681 524240 417743 18698 183098 35000 4668436 3475737 535141 276810 258331 131930 15236 113720 396672 2802 24856 59942 2550 238619 26059 41844
"200202" 4713981 3525382 2596972 2567708 9735 19529 543780 384630 1188600 966660 528058 419073 19529 183770 38170 4713981 3483032 541509 279564 261945 133631 9851 143538 402420 2733 22734 58195 2619 242766 30522 42851
"200203" 4818778 3619086 2682967 2655214 8276 19477 546749 389370 1199693 956747 551833 385437 19477 202535 40411 4818778 3595682 529475 263917 265558 134830 18414 152375 388002 3550 26472 56779 2249 222488 31552 44912
"200204" 4865703 3694692 2746498 2720911 9387 16200 551767 396427 1171012 915330 552735 346395 16200 212873 42809 4865703 3617075 560473 291301 269172 138661 27595 143345 378554 2581 24598 57462 1696 220153 25263 46801
"200301" 5019991 3805892 2831924 2806989 8907 16028 560329 413639 1214099 942949 569657 357264 16028 224189 46961 5019991 3794723 584334 303994 280340 145801 18415 114748 361970 2630 26742 53363 1138 206325 23067 48705
"200302" 5115715 3893987 2912282 2887145 9086 16051 560842 420863 1221728 934362 572514 345797 16051 237291 50075 5115715 3848298 616808 325301 291507 146660 27783 121517 354649 2680 27657 57108 903 186785 27228 52288
"200303" 5157396 3936068 2934589 2908127 9790 16672 576495 424984 1221329 931298 569759 344867 16672 237879 52152 5157396 3896323 639727 337052 302675 150763 9106 111272 350205 2650 28648 54785 862 188250 18580 56430
"200304" 5228883 4002087 2978186 2950537 10180 17469 598989 424912 1226797 928108 555709 354930 17469 245091 53598 5228883 3937852 676620 362778 313842 158973 2408 115025 338005 2608 27062 60739 842 166843 16749 63162
"200401" 5423102 4096286 3078039 3049326 11184 17529 581416 436831 1326817 987585 575198 394858 17529 284576 54656 5423102 4114533 676534 369694 306840 167554 1850 120554 342077 2950 27892 58566 823 168425 21426 61995
"200402" 5550247 4172698 3147341 3118940 10430 17971 584326 441031 1377550 1031001 596228 416802 17971 290058 56491 5550247 4238019 675173 370406 304767 162187 2114 134858 337896 3238 28851 49885 767 170016 25532 59607
"200403" 5669500 4233305 3204286 3176123 9317 18846 589308 439711 1436196 1070888 629574 422468 18846 306925 58383 5669500 4321001 706906 404213 302693 166847 2247 143406 329093 3196 27285 51770 1588 164830 19817 60607
"200404" 5788763 4283685 3258739 3230211 9496 19032 584548 440398 1505078 1120615 671261 430322 19032 324472 59991 5788763 4426801 701076 400456 300620 170564 2402 149166 338754 3233 26396 55905 1392 167225 23289 61314
"200501" 5947741 4374577 3337045 3305714 10822 20509 585274 452258 1573164 1175524 707886 447129 20509 336058 61582 5947741 4569761 709000 402506 306494 169192 2393 155367 342028 2837 25796 54672 1264 176404 21611 59444
"200502" 6046266 4401130 3360161 3327951 10213 21997 590019 450950 1645137 1229530 744600 462933 21997 352474 63133 6046266 4676832 705568 393199 312369 168955 1692 155457 337762 2806 24882 58339 822 163721 26709 60483
"200503" 6263610 4517411 3459863 3426579 10008 23276 602708 454840 1746200 1320850 802357 495217 23276 364054 61296 6263610 4850023 729839 411596 318243 174665 2074 160114 346895 2903 23695 62424 1756 179603 27608 48906
"200504" 6387649 4598126 3527078 3493090 10041 23947 618546 452502 1789524 1363726 838075 501704 23947 363270 62528 6387649 4913853 774477 450360 324117 183334 1439 155863 358683 2729 21911 62237 1277 182961 35342 52226
"200601" 6579460 4691764 3586190 3549557 11724 24909 637449 468125 1887697 1448392 871077 552406 24909 375628 63677 6579460 5098166 784520 455331 329189 186375 1537 153663 355199 3405 20290 61355 1741 182508 34456 51444
"200602" 6698427 4732866 3613305 3577145 11066 25094 651686 467875 1965561 1523270 931920 566256 25094 380094 62197 6698427 5179534 779699 445438 334261 188906 1575 166756 381957 4996 19390 61824 828 204849 41359 48711
"200603" 6846838 4790969 3650405 3608194 17152 25059 665678 474886 2055870 1595399 954475 615865 25059 396528 63943 6846838 5308180 795675 456342 339333 197484 4822 161840 378837 6621 17955 62345 812 208292 35728 47084
"200604" 6995845 4945083 3814662 3770881 18595 25186 647459 482962 2050763 1627708 968004 634518 25186 358027 65028 6995845 5400379 841397 496992 344405 209559 1660 167351 375499 6627 16995 63066 816 206699 33872 47424
"200701" 7208935 5086042 3902499 3856710 20540 25249 682461 501082 2122894 1641425 889170 727006 25249 413396 68073 7208935 5609641 828555 480421 348134 214234 1561 178555 376389 5035 16446 64287 1012 202494 38587 48528
"200702" 7273040 5123572 3933010 3883912 23042 26056 684009 506553 2149468 1668221 880903 761262 26056 411546 69701 7273040 5653659 823357 471493 351864 215694 1433 193351 385546 4570 16911 65009 1011 211967 36823 49255
"200703" 7462802 5178047 3987891 3935497 25118 27276 684424 505732 2284756 1801834 922376 852182 27276 412088 70834 7462802 5780438 804639 449046 355593 228285 1351 193448 454641 7818 16446 65461 771 266467 47402 50276
"200704" 7606723 5224513 4077709 4025925 25499 26285 638087 508717 2382210 1925276 991089 907902 26285 387061 69873 7606723 5888532 800657 441335 359322 245948 2841 207614 461131 9897 16962 67676 733 270638 46642 48583
"200801" 7844904 5383688 4194022 4136405 31595 26022 657850 531816 2461217 1990111 1009886 954203 26022 396609 74497 7844904 6051866 768629 398425 370204 247085 3782 229134 544408 10244 22727 68828 737 349687 41292 50893
"200802" 7834785 5416210 4188814 4132728 29416 26670 686245 541151 2418576 1973350 963084 983596 26670 369589 75637 7834785 5952199 826460 447939 378521 242854 1776 232104 579392 11687 25800 68770 733 368500 53159 50743
"200803" 7922307 5534675 4405731 4355658 22066 28007 589627 539317 2387632 2042835 1077598 937230 28007 274937 69860 7922307 6109275 818924 430910 388014 246539 2851 226765 517953 11973 25310 69741 726 331658 28498 50047
"200804" 7940918 5749320 4619096 4566153 25575 27368 578494 551730 2191599 1827704 1015643 784693 27368 293544 70351 7940918 6050737 772044 381888 390156 265065 1577 273080 578415 8327 28328 67940 726 355239 68498 49357
"200901" 8073188 5918674 4753592 4701469 26193 25930 582926 582156 2154514 1763707 976272 761505 25930 312554 78253 8073188 6077733 780805 396156 384649 278191 1730 247416 687313 10256 34015 69604 719 458103 63378 51238
"200902" 8087983 5936974 4777864 4728471 24124 25269 568162 590948 2151009 1770040 915574 829197 25269 300202 80767 8087983 6011224 782200 406077 376123 267391 1614 240486 785068 10154 35693 69346 722 550020 66601 52532
"200903" 8156298 6131129 4862713 4810623 26976 25114 677954 590462 2025170 1784869 865825 893930 25114 155217 85084 8156298 6012877 887554 521709 365845 273008 1922 228649 752288 17594 36491 71345 722 544603 30246 51287
"200904" 8316288 6326496 5003472 4949079 29928 24465 667899 655125 1989792 1824750 841666 958619 24465 137709 27333 8316288 6146468 886062 529787 356275 275910 1914 229530 776404 15286 37812 72670 719 573213 25744 50960
"201001" 8347189 6459421 5110917 5056458 30239 24220 674785 673719 1887769 1718910 789948 904742 24220 140703 28156 8347189 6290362 844772 497503 347269 281947 2017 220021 708070 19132 41040 73663 714 504643 21248 47630
"201002" 8242708 6443417 5099093 5047884 31569 19640 665924 678400 1799292 1626740 770529 836571 19640 144197 28355 8242708 6295343 814073 475189 338884 265116 1830 225490 640856 18162 42614 74908 718 432340 23692 48422
"201003" 8376798 6541784 5197138 5126621 50751 19766 663573 681073 1835015 1656295 750061 886468 19766 149310 29410 8376798 6347019 855536 522529 333007 268089 1770 229630 674754 17656 41835 75736 689 469990 22066 46782
