,Mkt-RF,SMB,HML,RF
2006Q3,-0.04637528941999991,-0.071671611325,0.05955386026000009,0.012350468800000014
2006Q4,0.07253168734399984,0.01441415201000007,-0.022149291389999992,0.012451320601999827
2007Q1,0.03979839409999997,-0.004477915772000074,0.020821845471999945,0.012652953919999987
2007Q2,0.021819733315999956,-0.009180894647000115,-0.023854821376000035,0.012552051895999838
2007Q3,-0.02558196942399993,-0.01792537068799971,-0.05253680975999997,0.012148865599999947
2007Q4,0.060552737972000115,-0.021720042974999965,-0.06754637617300008,0.010637163008000217
2008Q1,-0.11601972408000005,-0.036955194717999906,0.02341781360000006,0.008222009277999875
2008Q2,0.004246020205999956,-0.014672374047999925,-0.01368274572799999,0.004807613978000003
2008Q3,-0.07417258692500006,0.06862163030000001,0.01021087800000009,0.0050083145900001735
2008Q4,-0.23793409539999988,-0.0006936262200000209,0.05238703995199989,0.003604191560000025
2009Q1,-0.137029418618,0.004442096191999756,-0.16503930829000013,0.00029999999999996696
2009Q2,0.07918550456200002,0.05442012439999999,0.018501072159999854,0.0004000500020000519
2009Q3,0.1382933766679999,0.01859708885000022,0.024132156475999977,0.0002000099999999172
2009Q4,0.048249536408000226,-0.030318625984000036,0.042988804200000175,0.0002000099999999172
2010Q1,0.04949954060000006,0.03804196924999981,-0.0011108780209998503,9.999999999998899e-05
2010Q2,0.12090651043,0.07625837835199989,0.08560655403200013,0.0002000099999999172
2010Q3,-0.07001796592000009,-0.014459841194000012,-0.07557232520000012,0.00030003000099987354
2010Q4,0.08350442836999994,0.017825241943999925,-0.07042189251599995,0.00030003000099987354
2011Q1,0.095777527124,0.02025287890399996,0.03253990555999997,0.00030003000099987354
2011Q2,0.06960084139999978,0.035904351299999915,-0.031050782271999866,0.0002000099999999172
2011Q3,-0.052676863029999965,-0.021563520607000064,-0.02937678669999999,0.0
2011Q4,-0.03241128685600003,-0.031202712640000074,-0.03865174692600004,9.999999999998899e-05
2012Q1,0.055521127375000034,0.01256154260799991,0.0007258047440001913,0.0
2012Q2,0.06762641815999992,-0.028193118903999892,0.008325625154000038,0.0
2012Q3,-0.017499211026999917,-0.019423438463999854,-0.004649818649999915,9.999999999998899e-05
2012Q4,0.03485369580800013,-0.0014812952500001808,0.06490947395199997,0.00030003000099987354
2013Q1,0.07648888662800002,0.02405116099999982,0.0362623172719998,0.0002000099999999172
2013Q2,0.07015510707200012,-0.018549919870000098,0.004294919671999908,0.0
2013Q3,0.07304901600000013,0.04897154087,0.0321385325700001,0.0
2013Q4,0.05167774636100009,0.016090277311999968,-0.027050949892000076,0.0
2014Q1,0.024879456187999915,0.018022733948000136,-0.018037810000000043,0.0
2014Q2,0.04920839931599974,-0.05623716107199983,0.05808150769999987,0.0
2014Q3,0.0257782300999998,-0.030842264349999926,-0.008886425679999976,0.0
2014Q4,0.04762038089600007,0.007258948804999887,-0.03628505577700003,0.0
2015Q1,-0.006690503199999864,-0.0016439099649999678,-0.044892217179999916,0.0
2015Q2,0.0557117354629999,0.005786147104999806,-0.004021355640000057,0.0
2015Q3,0.013964940632000156,-0.0041544768099996965,-0.06000988643199989,0.0
2015Q4,-0.01835211570000017,-0.041266061109999974,0.0282954391250001,0.0
2016Q1,-0.07240859563000002,-0.027433518399999968,-0.009711191392000051,0.0002000099999999172
2016Q2,0.07869179636000023,0.02266913157500028,0.03841960367600006,0.0005000800039998143
2016Q3,0.05758394960400026,0.028791835399999854,-0.042875973111999977,0.0005000800040000364
2016Q4,-0.012639795923000241,-0.012594073504000103,0.06132104584699993,0.0006001200079999158
2017Q1,0.08829070540400008,0.04521165055999998,0.08955147501200011,0.000800190012000046
2017Q2,0.048462761779999974,-0.0039118734699998825,-0.06732058974999999,0.001200470059999903
2017Q3,0.03783579916399993,-0.018103894659999953,-0.026018322100000102,0.0019012002519998017
2017Q4,0.04994925293200003,0.007234652795000018,0.010841437765000128,0.002702430728999561
2018Q1,0.1002816141759999,-0.05011658271999997,-0.013595164060000053,0.0028025907919999593
2018Q2,-0.05650402042000002,0.054681421914999806,-0.007846207569999875,0.0037045418480001757
2018Q3,0.06464251087999973,0.04035261942800017,-0.049332825061999985,0.004406443136000249
2018Q4,-0.04406603355000005,-0.058208290180000066,-0.02271431040399996,0.005008294560000293
2019Q1,-0.003031816285000266,-0.0034657558119999266,-0.01950801043200001,0.005811197182000072
2019Q2,0.08708557513999993,-0.027639821989999924,-0.0470237035879999,0.005811197182000072
2019Q3,0.007452459727999905,-0.029436117903999914,-0.025896916000000103,0.00581119718199985
2019Q4,0.008697027314999994,-0.030758264059000062,-0.002844689215999785,0.004907984320000169
2020Q1,0.06629777081099997,-0.01660577631999982,-0.06505653879999995,0.0039050621840002187
2020Q2,-0.09608871919999984,-0.012521683000000228,-0.18232263300399998,0.002401440000000088
2020Q3,0.14461986909500002,0.026634291199999938,-0.08399814400000005,0.00030003000099987354
2020Q4,0.015456172544000113,0.04193798791999992,-0.016483148800000125,0.00030003000099987354
2021Q1,0.17574075495500008,0.19044412183399984,0.036069593935999844,0.0002000099999999172
2021Q2,0.11308706402000013,-0.03535675594599996,0.13905392159999996,0.0
2021Q3,0.04429066148000005,-0.02492216380000023,-0.03138761142400004,0.0
2021Q4,0.04935265432000002,-0.019397820576000147,0.04322369412799998,0.0
2022Q1,-0.046595303056000015,-0.08675571232900003,0.16108040826799996,9.999999999998899e-05
2022Q2,-0.08748895921599997,-0.007812630199999782,0.07349954947999993,0.0
2022Q3,0.00024875192000006763,0.03037362300799984,-0.02296644399999992,0.0017009001439998173
2022Q4,-0.05909375737,0.006493479283999903,0.08196795303799997,0.006112358303000054
2023Q1,0.044493671130000134,0.004915583132000023,-0.012120573808000024,0.009731303494999954
2023Q2,0.004653108367999925,-0.07706309901999997,-0.09885866880000005,0.010536782840000258
2023Q3,0.10250949044400026,0.05227673719999992,-0.041710138437999866,0.012148664799999986
2023Q4,-0.10381374981999991,-0.09216138220399994,0.005235107300000097,0.013560800944999896
2024Q1,0.14994052964000004,0.00809679409999986,0.041035914205999946,0.013459898923999791
2024Q2,0.030294775579999822,-0.05039204200000014,0.0013466909600001742,0.013258094881999805
2024Q3,0.08559705127999995,0.04175531350000017,0.0073403569920000855,0.013056371180000026
2024Q4,0.023140447999999925,-0.04569669916300001,-0.030125499579999993,0.012753594879999941
2025Q1,0.06001466475999995,-0.003729599398000105,-0.01271028349999992,0.011443344759999974
2025Q2,-0.09441221694399993,-0.0893069384359999,0.04282008739999976,0.010234709270000142
2025Q3,0.13416563416799998,0.018099566869999695,-0.056476092160000047,0.010637443928000145
2025Q4,0.0529237600000001,0.01958791999999998,0.033235899999999985,0.007112540000000056
