,S1B1,S1B2,S1B3,S1B4,S1B5,S2B1,S2B2,S2B3,S2B4,S2B5,S3B1,S3B2,S3B3,S3B4,S3B5,S4B1,S4B2,S4B3,S4B4,S4B5,S5B1,S5B2,S5B3,S5B4,S5B5,Mom 1,Mom 2,Mom 3,Mom 4,Mom 5,Mom 6,Mom 7,Mom 8,Mom 9,Mom 10,Mkt-RF,SMB,HML,RF,LevFac,Mom
1982Q3,-0.1421666290198068,-0.1097870662547843,-0.0507314153629998,-0.0627782787679275,-0.0517171320033055,-0.1455687469715936,-0.0651316945779115,-0.0818938715597679,-0.0563101591950191,-0.0753604442289139,-0.121024524794754,-0.0643313020737227,-0.0950908988476727,-0.1090627731150702,-0.0802101525349516,-0.1332398894552786,-0.1424495861199631,-0.1020904924109564,-0.1166408320000704,-0.0807079115706534,-0.0926144168459218,-0.0980928615829123,-0.0940704778725285,-0.1028221723794486,-0.08511328443511,-0.2376097749349999,-0.1713105502899999,-0.1236416901079998,-0.0875466118849997,-0.1467233389959999,-0.1068044481259998,-0.0939394823599998,-0.0704824199359999,-0.0410851147549998,-0.0471277615039998,-0.09868509408,0.0064689634790002,0.0344012543759999,0.0310149284799998,-0.6059374655154776,0.1225373951599997
1982Q4,0.2423763552201765,0.2224981384854734,0.2561442974906418,0.216004326306294,0.2117783740819647,0.2773812700523972,0.2306406658835607,0.2895799451619225,0.2454134948174355,0.2514119707227304,0.2925734522108565,0.3057235389719872,0.2996022443343757,0.2978443138566111,0.2602178055215214,0.3102612214300713,0.3007449210082535,0.3344109158067927,0.2824400036411472,0.2681189213326689,0.2449340228387608,0.2535111842987463,0.2420150617113703,0.2377835587210339,0.2226403410619641,0.201706150875,0.2908733636759997,0.3160291348199995,0.286688253816,0.2103467700659997,0.3380542202759999,0.2347343228159997,0.2307037004159997,0.2371025410799996,0.2867391893399997,0.2542075676900002,0.0081068250319999,-0.0234536775340001,0.0187139186840001,-0.5855576642001434,0.0040099909599999
1983Q1,0.2428659100400327,0.2025336625623814,0.2139368341346668,0.2043531156589901,0.1966650020105969,0.1633442332523336,0.1838542116628592,0.1119729195142926,0.0991656178505342,0.1297874861641677,0.1639861870372605,0.1072557679806094,0.0770677717734342,0.0667774789384139,0.1352338425837804,0.1166660263755818,0.0909865757132091,0.0726830244870135,0.0634811660318108,0.1041969121164023,0.0995142304852845,0.0525207437609176,0.0440479306945982,0.079961543882729,0.0717131644025435,0.1106421934210004,0.1117519375990001,0.0266514071590004,0.1204194784870003,0.0723972165910002,0.071325801885,0.0833183038470006,0.0620088777270004,0.1246293513910006,0.1081963399570002,0.090452648672,0.0724706624539999,-0.02565535776,0.0200322012489997,-0.8764518962939383,0.0417266529919999
1983Q2,0.1150294540706047,0.1668890537834524,0.2337273207000123,0.2023746322465447,0.2526805357570516,0.1366364927300924,0.1632148204034935,0.232225270444226,0.1932815936613896,0.1709560323532837,0.1260353493360202,0.1754205912166049,0.1609717898632963,0.1711292633378445,0.1611544688558219,0.086861384733393,0.0960223563223852,0.1437772030297184,0.146425820938741,0.1475245283369382,0.108723745160429,0.1110297563470119,0.1486654513768757,0.1041908641374382,0.1578716936879078,0.046820246305,0.1319734056569999,0.1325573791739998,0.1011404108639999,0.0834924235140002,0.1103351859040002,0.1153609586739998,0.172166179693,0.117519190122,0.2207374495039999,0.124972660814,0.0546858399,0.0317535046279997,0.0197280873259999,-0.8279407728714477,0.0630749229359999
1983Q3,0.0805963378005194,0.1299625496497953,0.0946396007155505,0.1097238835295666,0.1102253821996137,0.0215921111529397,0.0475270809703514,0.0346135889764187,0.0739686621298159,0.0716487169838686,0.0188163621891896,0.0584708272872893,0.084169904072731,0.030514444660511,0.0065367972802636,0.0437921316673202,0.0471755027751059,0.0067412145177128,-0.018386265323701,0.0021136787861317,-0.0226729817880928,-0.0547415900893051,-0.0349341812346283,-0.0237338748312211,-0.0271460191001364,0.0858300558660001,0.0397402866780003,-0.0381311883419998,-0.0298542610139996,-0.0192053283899997,-0.0309733193979996,-0.0179266171019998,0.0031311631379999,0.0027006037980001,-0.0005508201659998,-0.006103266742,0.0879547490000001,0.0001441108399997,0.0211472121019997,-0.6223104713052271,-0.02836115358
1983Q4,-0.2062177342339538,-0.1143595624386983,-0.09459341881849,-0.0779797589263803,-0.0473842109517058,-0.1608513646696443,-0.1152862753255903,-0.0495944305079554,-0.0040665067300922,-0.0114972301947233,-0.1269463276683583,-0.0734031392392235,-0.0390810836994079,0.0088496425681643,0.0511997398857193,-0.094048817761466,-0.0406168092903994,-0.0054892816388445,0.0089418883322103,0.0254295793210261,-0.0257054877723252,-0.0323469180215436,-0.0031415092551814,0.0083759015618134,0.0421299399852335,-0.0085709439200001,0.0538738781799996,-0.0059122486140001,-0.0118893112010001,0.0168889431199998,-0.0294560906330002,-0.013152844496,-0.0980003802320002,-0.0975198059200002,-0.1475189735300002,-0.0302884822,-0.071246000005,0.1192445391360002,0.0229737189760002,-0.5029369387718573,-0.0960909199479999
1984Q1,-0.0568150691531396,-0.0081555946863491,0.0099769063066086,0.0156046407253451,0.0611187107221,-0.0611101498763969,0.0038589807629398,0.0215992812353176,0.031174125685033,0.0687362196328629,-0.0632959211216358,-0.0392276393127353,-0.001648958385346,0.0112032543514097,0.0283652125508253,-0.0775266458981324,-0.039411008028535,-0.0178095609950952,0.0013401166785269,0.0152875357762389,-0.0691606735385856,0.003242320838882,-0.0054177752519704,-2.917805716373678e-05,0.0561035621257137,0.0078698691099996,-0.0339812873900002,0.0090583460999997,-0.0100957749200001,-0.0286742051630001,-0.0144086899600002,0.0115202949399999,-0.038907457267,-0.002456683174,-0.06384721814,-0.015653515472,0.0140877267500001,0.0856256543,0.0220601683600001,-0.6108974442811093,-0.0191832385619998
1984Q2,-0.1408273540230994,-0.0944739144446121,-0.0737348287010281,-0.0477050424819022,-0.0575334873727085,-0.1078241765099697,-0.0566759740812682,-0.0441592048708862,-0.0432198498767073,-0.0510515910095802,-0.0835026379523538,-0.0732395718075297,-0.0525943940284358,-0.0681376671920419,-0.0113971748950976,-0.0896155328766671,-0.068667616464232,-0.0607592555734277,-0.0600523998985473,-0.0475280868146901,-0.0288174857448082,-0.060824353714401,-0.0510204908503633,-0.0156536178602484,-0.0028922748508382,-0.1014835606470003,-0.0475556822630002,-0.0648776962870003,-0.0377047614630002,-0.0295563773270002,-0.0347379287310003,-0.0516033810180002,-0.0546488518770003,-0.0309279462390001,-0.0304298986230002,-0.0463983487449999,-0.0272333251200002,0.0519517406870002,0.0226688898230003,-0.4691478573754626,0.03717965967
1984Q3,-0.1410232014378168,-0.0836618472164213,-0.1011860477093999,-0.0597043332481233,-0.0679959027084509,-0.097072797445377,-0.0849205367191433,-0.0694002083468326,-0.0731396187175053,-0.0909933084512735,-0.0585237808018246,-0.0621026279294327,-0.1043392324196309,-0.0774541002737319,-0.1024842210049086,-0.0448690645528603,-0.0687992773929598,-0.0912265219586537,-0.1055400936512896,-0.0839784700050776,-0.03920829141771,-0.0212798760539711,-0.0676937485891507,-0.1025662958568865,-0.064766081967719,-0.1633197820999998,-0.0896552887,-0.0560051704549999,-0.0732024172999999,-0.0531499771879999,-0.0313026321499998,-0.0595323203719999,-0.082662351644,-0.0740291317819998,-0.08609384702,-0.0688186992639999,-0.02366424304,-0.02116888885,0.0236844397,-0.4378048510246249,0.0379958891260003
1984Q4,0.0148403505856173,0.0574768240894536,0.0405140293089976,0.0396207474498049,0.0709769764532903,0.0351398036021173,0.0657446904362721,0.0909304706910616,0.0907944608011168,0.120761497369346,0.0638428057338056,0.1124065316877271,0.1144490147576389,0.0968769864224396,0.131281149244669,0.0787125620839401,0.0921413669251307,0.1125205209937361,0.1042965199054835,0.1421089537289801,0.0589978539294404,0.0884235344167376,0.0813322735542916,0.1055260171059835,0.1158193777015363,0.0317880192599997,0.0913306089749999,0.090394169704,0.0533188673519997,0.1038221276399997,0.100108844832,0.0946147570999995,0.107738186775,0.075861343516,0.0804454021360001,0.08468982144,-0.0122906850449999,0.0402882003500002,0.0271410938,-0.096149139027805,0.0104327330239999
1985Q1,0.0753996265069623,0.0954544778071688,0.0817481442697607,0.0707120339707629,0.0618275300441857,0.095519811614092,0.1095810435097377,0.0847040871284801,0.1001900065190155,0.1115339743434224,0.1215353859881371,0.1263982883046577,0.098512362638746,0.1161636328441098,0.0977223423735744,0.1006357487197959,0.1182379964614224,0.0770281052165553,0.0995289651174939,0.1014985219081854,0.0770718618847743,0.0714482881407774,0.0669161086921268,0.0734935707306956,0.0530447818275097,0.104890760688,0.101239978476,0.1098600844279997,0.12027741978,0.0943284195609999,0.0871227859200001,0.07379470981,0.060044253489,0.0511996670780001,0.0585609835199998,0.0802102122349999,0.0204420935679998,-0.0156078062800001,0.02033607368,-0.3997707563189676,-0.039847413232
1985Q2,-0.0316097422949516,-0.0198570556880608,0.0031611176504309,0.0014851007152969,0.0067176955684611,-0.0682942703893485,-0.0350235790680056,-0.0055463085879334,0.0302805724640202,0.0303645436326365,-0.0548930368832838,-0.0380058479057904,-0.0332295499930865,0.0234572550929499,0.0251181854582693,-0.0350292868263215,-0.0786741668459816,0.0069343420168452,0.0235683310705103,0.0480678895210267,-0.0488885075152323,-0.0078910250212864,-0.0238013816497904,0.0297473632907385,0.0548327602866467,-0.0588345660360002,-0.0360030514380003,-0.0357166806780001,-0.0042239847510001,-0.0072743702220001,0.0226462811759999,-0.0289778903960002,0.0160552987919997,0.0213134906879997,0.0049344937079998,-0.0058377279040001,-0.0035714306690001,0.0736644430399999,0.0193226189120001,-0.2898964557742789,0.0677337769000001
1985Q3,0.0380986790638349,0.0578491860820014,0.0545299480396217,0.0360559176197412,0.0365226080440859,0.0637342791078148,0.0842409414552427,0.0861644075100567,0.0664901250920495,0.0565737696838355,0.0847924272731373,0.0866626738344247,0.071562645356592,0.0603251053985098,0.0763620354466638,0.0627465908470565,0.0650220935876098,0.073399325421807,0.0391580060039209,0.0640362856668941,0.0532826342785868,0.0829729549628255,0.0650637659132782,0.0249653811828722,0.0266212380620254,-0.0088383389239998,0.0534285724559999,0.0606165081479999,0.0670149879320001,0.0457796131800001,0.0783025969319999,0.0640676125899999,0.0592237827089998,0.0495522495,0.07931850024,0.0563827739919999,0.0094714156799999,-0.022139436712,0.0184115450599999,-0.3232037203182459,0.035876507035
1985Q4,-0.1078493940937013,-0.0679481369324492,-0.0398787262867633,-0.0278185174802436,-0.0481265019449979,-0.0732466556952733,-0.0556765030835838,-0.0017321180319191,0.0065937755327782,-0.0393136905141007,-0.0726204552426904,-0.0279929003221249,-0.0078456194509386,-0.0414267051476954,-0.0157033551176575,-0.0325661883326687,-0.0097767322845931,-0.013477794765025,-0.0277113964911487,-0.0116916337755657,-0.0373049841366882,0.0104330660013876,-0.0081584932097513,0.0103928646490851,0.0098124317236363,-0.13531760682,-0.084509496568,-0.0406687987319999,-0.0280862492999998,-0.0327941805999998,0.0024883044599999,0.0046497635249997,0.0178727071159998,-0.0032672808599998,-0.0048842147199998,-0.0169342695999999,-0.033864129,0.0437586701780001,0.0181079644999999,0.0271528677393885,0.0843381818399999
1986Q1,0.115276375130856,0.1254983787131596,0.1176445495916871,0.0972039103420967,0.0958117515401095,0.1433065288657748,0.1236523089087107,0.1259810792438289,0.0935083854615668,0.0785433040406156,0.1383980144742709,0.1399658980759921,0.0842312033775491,0.0973051847021055,0.1308962667902344,0.1220318344706901,0.0988342212148665,0.1179736323176492,0.1196130999689977,0.1289069635524395,0.1619091518081084,0.1164368348315254,0.1331398880476282,0.037878424057381,0.090712125221829,0.0638967511759998,0.1219758313100001,0.1395248156719999,0.1618722748920003,0.0989443792559998,0.0694389851549999,0.0877023000919998,0.1096274880359997,0.1246238774400001,0.1455498054599999,0.11309487212,0.0080507141950001,-0.038874205644,0.01831043204,-0.1372947684474001,0.021482923175
1986Q2,0.1212218068541894,0.132365410805165,0.1125103125576252,0.1166253174211016,0.111707245443632,0.1236632764605201,0.1315694091780388,0.1153052017617732,0.1430025679215367,0.083491254447334,0.1267593905468194,0.1871701550835731,0.1264360662397612,0.131543502210494,0.0918154827449559,0.1468261153942129,0.1348617311962199,0.104347852238587,0.0720358696093614,0.0583738132056455,0.1287186629773478,0.1526868252188946,0.1039029398250515,0.0680918657564439,0.0757891440332507,0.0473200335399999,0.0546550232459999,0.1229798211599999,0.1405274158799998,0.0800840837599998,0.0860510076559997,0.118759194828,0.1232288542799999,0.1316014176959998,0.1307286131359999,0.1096184665279997,0.016225269528,-0.037989500417,0.0165907253600001,-0.1918823438373908,0.0463342475200001
1986Q3,-0.0778846715696266,-0.0844875830803912,-0.056377321995113,-0.0274978455545802,-0.049143919798532,-0.0941078413500317,-0.0902954111966448,-0.0302596599049832,-0.0049358718406162,-0.0408637231547102,-0.0490174606411591,-0.0609117803110852,-0.0176132528295219,-0.0211412834808507,-0.0162931194087224,-0.0285785334961459,-0.0459870461098363,-0.0301062887997352,0.017169511850918,-0.0063838204205166,-0.0167511012934498,0.0059279505049467,-0.02144620913054,0.0302260455368899,0.0429552719591452,-0.127237044456,-0.0673737210860002,-0.0421737850040001,-0.0364980248150003,-0.0331858013760002,0.004619493184,0.0163260670239999,0.0219020340139999,0.0440793986709997,-0.0002602009759999,-0.010694008996,-0.0562923882639999,0.0576763771200001,0.015378132496,-0.1894071843301369,0.0912598733959999
1986Q4,-0.0747430097333757,-0.0441697534751064,-0.0274608979668686,-0.0108960754368556,-0.0222905676322928,-0.0183598885224914,0.0125928315268679,0.0100594220460221,0.0440960160078591,-0.0124827248164787,0.000866914967194,-0.0288729757883849,0.0119963834291632,0.0289679838166703,0.0437577953876933,-0.0128276211177431,0.0489410466521091,0.0277427066121311,0.0739598819646234,0.0587061120179264,-0.03295778340408,0.0016124832796526,0.033256387094068,0.0492877957580935,0.0837371576310832,0.10481100854,0.1053981823800003,0.0314852527640001,0.0601540071800001,0.0783414499240002,-0.0017926573359998,0.0116233634839999,-0.0123285162819997,-0.02454483882,-0.0291443540079999,0.0145746543679998,-0.0434278604799999,0.053665843436,0.0137626552199998,-0.1481469683726592,-0.0654926821119999
1987Q1,0.0110954667474119,0.0691068558126721,0.0560953833150206,0.0643900575291349,0.0600010803365207,0.0901350105483023,0.0952886141730886,0.0512492895631748,0.0271562895690029,0.1038637099329113,0.0990208578853926,0.1017236342933685,0.0217551316347277,0.0822739917416881,0.0782299748269319,0.0908396619484002,0.0844236479060551,0.0773405436727117,0.0668939612094139,0.080576385685819,0.1314986396538529,0.1434242459802939,0.0848945354983832,0.1071885524874953,0.0912373155866388,0.0733322545779999,0.0411262421260001,0.09281721649,0.0794752358380002,0.093220264858,0.119620057354,0.10539152845,0.0995476528390002,0.0876854567030001,0.1472672277429998,0.1005690432100001,-0.0354173384830001,-0.0285088171039999,0.0130561502619999,-0.2660783258623965,0.0221241433549999
1987Q2,0.0827558756084927,0.0860096051322236,0.0507080392215679,0.0885209431747626,0.0840581692021684,0.0518408360245137,0.0835642167424894,0.0355882755158984,0.0294241695931078,0.0270151491470664,0.0546464792011249,0.058290634351406,0.0081537284392136,0.0358232793727102,0.0352699914757894,0.0383758716304352,0.0490297497446443,0.043299206321381,0.018775679754087,-0.0163571918112349,0.0713470646556302,0.0556813858970766,0.0009444448497029,0.0045064216132242,0.0180608392993653,0.0177267671700003,0.0931147037720001,0.0512086521960002,0.0233062171260001,0.0303248488520002,0.0416094895960001,-0.0183708467639996,0.0117519034600004,0.0375659020440002,0.086594114988,0.0386429286539999,0.0217901329999998,-0.0464180580640001,0.0134598989239997,-0.2927504506649273,-0.00398045704
1987Q3,-0.0025798012461031,0.0098148340394967,0.0364207240092913,0.0411587025522108,0.1255712844831458,0.0170701369361159,0.0375409539190618,0.0617569277151583,0.0463371069908598,0.0942957901635748,0.0424559400423836,0.0540217700051812,0.0756824559245059,0.0826830844299963,0.1009984680098954,0.1026176749327323,0.0738282555843405,0.0737598214215606,0.0643208243455915,0.0838451338553081,0.1155352169217953,0.0683153330577743,0.1107544683432733,0.0744817827198163,0.0759242536512347,0.054976881226,0.0748312173380001,0.0748819570240002,0.0560443038960003,0.0995736447840003,0.0588587469960004,0.1047734106509998,0.1028836200760003,0.0879264600960001,0.0900660148079999,0.0801883415839999,-0.0310471032629999,0.0230519936840001,0.0132578839039998,-0.1611587632505698,0.0155629453579999
1987Q4,-0.369980390936668,-0.3094590338364621,-0.2898403126842602,-0.2845817461558032,-0.3022170590742349,-0.3366177142781107,-0.3265403983564,-0.2785124850321259,-0.2479957430026007,-0.2982590543456723,-0.3092551072924961,-0.292151387782119,-0.2465763108583963,-0.2312507887276135,-0.2894974812313,-0.2507274557402995,-0.2831794449000172,-0.2415715830903612,-0.1825314019503057,-0.2386293234332464,-0.2113328427766879,-0.2317495789086019,-0.2103232573328892,-0.149215157529592,-0.2035329920891979,-0.2522982017640001,-0.1419929178600002,-0.1384444143119998,-0.1694706155399999,-0.25082801035,-0.245511909636,-0.2395739468799999,-0.2140690214999999,-0.2601571457519999,-0.2510306089320001,-0.2253774176960001,-0.0852219328899999,0.034272494936,0.0152764769,-0.2589672933949962,-0.0789538599999999
1988Q1,-0.0120257871500549,0.0613863417790889,0.0379353092353276,0.0414945672589786,0.0485179951799998,0.0466648854834819,0.058979756083785,0.0708948030405043,0.070408925909015,0.0768155826034786,0.0491056040379129,0.0975637859130515,0.0628555546188613,0.0822215953693121,0.0761439997839883,0.0479723356760042,0.0760852333250123,0.0670591399936617,0.0370937519513372,0.0531507675798275,-0.0093682108261108,-0.0109950976278679,0.0314003622902734,0.0286450458783809,0.0619225119280928,0.0209696219909996,0.0703517070709998,0.0840368454389999,0.0622326284439997,0.0448338465269999,0.0227584064129995,0.0208743733849996,0.0224496043829998,0.0045259761849998,-0.0180769104810001,0.0267891333280001,0.0194047296999999,0.0344126575159999,0.0103351495850001,-0.2618849807868246,-0.0308916362200001
1988Q2,0.1024211921674298,0.1322332244621094,0.1597269715832867,0.1285490070827373,0.1564799248829302,0.1196533300389965,0.2412097255995531,0.1410866551207756,0.1307364090019309,0.1428764886771845,0.0941882330123404,0.0785940295248084,0.0902153490884056,0.0628580845138528,0.0899927217052838,0.0592684585713743,0.1030924213047947,0.0695266021307023,0.0240886695672981,0.0930730549283986,-0.0234405375448188,0.0078884847259614,0.0029958845636803,-0.0102343383603553,0.0338045684481647,0.0723560536960001,0.0900289105220002,0.038778820896,0.0542134568880001,-0.0116044706039997,-0.0114930779519997,0.0164650734720002,0.0056043318039999,0.0518198636360001,0.0850088229360002,0.0298589052860001,0.1053694821030002,0.0081652631419997,0.0136617331039998,-0.2445181708621791,0.0133248041
1988Q3,0.0012359989732106,0.0242772660839838,0.024431094873077,0.0416663517914457,0.011213352847387,-0.0177544145014398,0.0457436775417114,0.0370037033669425,0.0334811059974091,0.0736726526323405,0.0034857615661678,0.0191671498803327,0.0212722647780865,0.0605305327244218,0.0399352008344113,0.0142203659559385,0.0081748098775182,0.0373754977931179,0.0490017660473225,0.0849827862923988,0.0173001165526651,0.0490372182375697,0.0420733995217366,0.0420912473165893,0.045810221540947,0.0212305135029997,0.0428250037869997,0.0686112941809999,0.0274547809509997,0.0280202419869999,0.0213416362209997,0.0325092127269999,0.0347356040809998,0.0217015165829999,-0.0028255038450002,0.0319088032500001,-0.007999939916,0.0326010390800002,0.0151761174490001,-0.1900061386133234,-0.017356395512
1988Q4,-0.07932140841278,-0.0316219387521831,-0.0148048438152621,-0.0376548473660988,-0.0214113233691193,-0.0561162498123395,-0.0392839422862908,-0.0071891468909923,0.0045832078625454,-0.0042451832810566,-0.0409560650990257,-0.0206480760888909,-0.0050927199685111,0.006691623294325,0.0274894943909149,-0.0238714410177927,-0.0273839963469453,0.0171964757342502,0.01409660721566,0.0691831971257219,0.028065001506065,0.0364451744869112,-0.0074949420049574,0.033148660835558,0.0312746154532961,-0.0293434866059999,-0.012179357958,0.0140958139139999,0.0123224982930001,0.0417223468619998,0.0025110556120002,0.0095064322619999,-0.0075776293180001,0.0279431385120001,0.0114470416619998,0.0104916809239998,-0.041538266104,0.0343184118500001,0.0183106131379999,-0.2310650968683042,0.0195950757199998
1989Q1,-0.0011627788014134,0.0380965557765662,0.0247475540728916,0.0406948118119903,0.0174866790132677,0.0307656438117422,0.0407455954883533,0.0529629265073106,0.0316356334282736,0.0602269398337902,0.0441273788530267,0.047790872848296,0.0255694404248081,0.0391737569211843,0.0478273414794641,0.0456449282331064,0.0467696685491667,0.0198400246908816,0.0432656336401899,0.0474419090904441,0.0668249446301563,0.061090733739787,0.0471529788043338,0.0467898400899515,0.0685188756363894,0.051568665737,0.068720645395,0.067041407359,0.0545569162389998,0.0304614074149998,0.040683741337,0.0617942191509999,0.0289424923269998,0.0792278645050001,0.0425085468949999,0.0519641172279998,-0.0197579218760001,0.0022073890389999,0.0176021075050001,-0.0129551479352044,0.0023933160500002
1989Q2,0.007958791886049,0.0451735195707747,0.0778703150363169,0.047695684107861,0.0553017333844525,0.0561750253568098,0.0693144971818093,0.071297922173944,0.0333858389519063,0.0854723143814073,0.0618717289283758,0.0438470059852791,0.043776916431035,0.0690317160977838,0.048847754394333,0.0366738014407963,0.0522955830236824,0.0434510965229733,0.0451466092054482,0.0877779493812944,0.0387554631939326,0.0082341255508522,0.0434923648341816,0.0348550865696439,0.0017006148989262,-0.0337756493239999,0.0217828541710001,0.003304340971,0.028937805253,0.0449663851769996,-0.0134823977689999,0.0469212739009998,0.0701574354509999,0.065869911871,0.103527040171,0.0362475602150003,0.0280538485909997,-0.0003702386439999,0.019626903829,0.2931456871262052,0.0632229320789998
1989Q3,-0.0028617370283845,0.0672046722531984,-0.0003565108784655,0.053675198399256,0.0356698557272923,0.035373341115368,0.036732383511612,0.048707946622712,0.0494624833603611,0.0274923731534972,0.0548323993565589,0.057907022891334,0.0355587582619529,0.0745478451831469,0.0757939015173803,0.0901240831633196,0.0774851389729878,0.0789408957626003,0.1031291487822436,0.143669125377676,0.1380697225809239,0.1014182026293029,0.0785171431766453,0.0963616586576323,0.0895345982306354,-0.032015403738,0.0360423556979998,0.050795918586,0.0863970114299998,0.0898870226479999,0.0861095524019996,0.0835868231099998,0.116307181962,0.1484574088679999,0.11601512442,0.092232537968,-0.051255968803,-0.0154601307999999,0.02216148263,0.1512160170695393,0.0724280617599999
1989Q4,-0.0381733091997019,-0.0814996516417174,-0.0669661981326532,-0.0381001242858427,-0.0764194108526662,-0.0191097008065732,-0.0602453428959057,-0.03057696964361,-0.0352981189129056,-0.0845437884883282,-0.0132916954423654,-0.0696164336464091,-0.0503349787242756,-0.0427632833669897,-0.0609044417231006,-0.010314665816004,-0.0563152316920381,-0.0911128947572514,-0.0246830070946998,-0.0474475119653288,-0.0099513583067873,-0.0422824030806977,-0.0176923496051997,-0.0298379842658069,0.000554895787757,-0.1405705399939999,-0.0714303285799998,-0.040539882768,-0.054078991856,-0.0199274044299999,-0.029630298696,-0.0366716463519999,-0.0283576003919999,-0.0254628523179999,-0.0097185850680001,-0.0301492631800001,-0.02396533404,-0.018102426616,0.02084294708,0.2011455479330707,0.0439333881349999
1990Q1,-0.1122393884326949,-0.1021151278557871,-0.0858888516785767,-0.0949684842549237,-0.1066112295774003,-0.0982943439310581,-0.1031738097424396,-0.0758915918302723,-0.0716198196417866,-0.1138902829653922,-0.0973451727866751,-0.0855110562192933,-0.1145068018678593,-0.057671536250212,-0.0697795994278159,-0.0434929535496658,-0.0351699352939692,-0.0866331268913307,-0.0856622456934659,-0.0929571149163879,-0.0709468369468278,-0.0440284149214883,-0.0216304832549583,-0.0347141774267993,-0.0600902992000782,-0.139904949401,-0.0866327383130001,-0.080723331117,-0.067148954585,-0.0477185779609999,-0.0474408116090001,-0.0048314311009998,-0.0348136192550001,-0.057244782913,-0.1180614930260001,-0.0574184521599999,-0.0463153451419999,-0.0015984306849999,0.018816429913,0.1834693567629379,0.0241948316599998
1990Q2,0.0172914351509383,-0.0026186767538625,-0.002342329924748,0.0263901802947974,-0.0265783012193165,0.0183804681554224,0.0280026293298463,0.0397457532959244,0.0144461141749823,-0.0376406189939214,0.0409279160719069,0.026166879908225,-0.0024207478223245,-0.0508901243297599,-0.0509693334604272,0.0053558042532384,-0.0037259831646585,-0.0449293868100222,-0.0381052063443864,-0.0496877015057326,0.0227273283706117,0.0235835079119437,-0.0297060034989836,-0.0419371266290058,-0.0290555839405489,-0.0493740745719999,-0.0076027920679997,-0.0088084286119998,-0.0039559680319998,-0.025305873914,-0.018587552072,-0.0208059472529998,-0.0104871861919999,0.0066917632180001,0.0178861260030001,-0.0048931266559998,0.019727239827,-0.04780540555,0.0191202217119998,0.118121773290035,0.0350861599840002
1990Q3,0.0243740645936945,0.0112746539473835,0.0297889220207769,-0.0058441450681459,-0.0335285304701604,0.0275061698366225,0.0346250092253883,-0.0218971066135601,0.0090329103006807,-0.037385666325029,0.0445659873423649,0.0576524927818242,0.0165367225968784,-0.0408376031053995,-0.0070369540646311,0.0701952938291454,0.03003512005965,0.0148067815364194,0.0110744150691541,0.0355983145985121,0.1251564041396899,0.0511433839146389,0.054362413645087,-0.0069385952024565,0.0317886263749196,-0.0974330196839999,-0.0536005511419999,-0.0410029600720002,0.007473756528,0.0514961447040001,0.021007959192,0.0499211066879998,0.0553603889339999,0.09314861472,0.1088334369630001,0.05210398853,-0.0428622755199998,-0.0586871268000001,0.0200322113119999,0.2226779164856352,0.120929604344
1990Q4,-0.3198916259290968,-0.297234182802448,-0.2675538170490513,-0.2371724565709307,-0.2764368920636683,-0.2976463967908652,-0.2733045635703814,-0.2563821342781984,-0.2206775080257511,-0.2684532247199428,-0.2787234394967744,-0.2557089339956346,-0.2219778502535208,-0.2040833453503669,-0.2318964272378686,-0.1730641013586861,-0.2123961794760044,-0.2753713912153295,-0.1840467917712352,-0.2158000278495224,-0.1407941104180441,-0.1818209721480412,-0.1086448733484819,-0.1713213499927213,-0.1844048879317226,-0.39091372368,-0.3343444617799999,-0.261652499808,-0.2287688812799999,-0.2199563127749999,-0.1342383339639998,-0.13317606411,-0.12870640578,-0.137577410628,-0.18790811892,-0.1723192397439999,-0.1214550448,0.022409313632,0.0195255492799999,0.4283298034641214,0.1505770062379998
1991Q1,0.1027352426350838,0.1134863484547001,0.1364030474082171,0.1294964736086126,0.1167467778681849,0.2660275636052347,0.1810894890762775,0.1804777669504669,0.166221603341635,0.1629287088567756,0.2770835712938251,0.2273751631337097,0.1781968667522482,0.1912480644638547,0.1299904407385634,0.2128640717641108,0.14859173235044,0.2410979036828346,0.1724187774234649,0.1373394166136505,0.1397072978847733,0.1658090752045016,0.0807806035096727,0.1364516836277423,0.0769820329938519,0.195615252112,0.3221871059899996,0.3245354353149998,0.2099143902219999,0.1926343506700001,0.1791977652849998,0.1330468333600001,0.0846071052399999,0.0813172178680001,0.1235702783799999,0.1407672524899996,0.050391814204,-0.059068691092,0.0169952178400001,0.3700598522180153,-0.1126191601999999
1991Q2,0.2599028066233295,0.2162206036085918,0.2271309145830689,0.1906880561704322,0.1951857861059887,0.171555671291502,0.1559294100264003,0.1595379577464788,0.1566712811615409,0.2159994559726006,0.1322406634167858,0.1151582419793872,0.1273480103251998,0.1483340835965172,0.1520250621430177,0.1160292277439178,0.1295681732423501,0.1468704711405204,0.1183048498833749,0.0775366895303091,0.1169872961362252,0.0742319450488093,0.0407926794320201,0.0824669512812723,0.0761744963918111,0.2719275711840003,0.215458452864,0.1454133200460001,0.0608363782559999,0.0809782757240002,0.0933269557950002,0.0896182919640002,0.0831927262960001,0.0631502084320001,0.1301720846940002,0.0973313848879999,0.0858581593999998,-0.00450427906,0.0145699919359998,0.4773398954572181,-0.046290321232
