,S1B1,S1B2,S1B3,S1B4,S1B5,S2B1,S2B2,S2B3,S2B4,S2B5,S3B1,S3B2,S3B3,S3B4,S3B5,S4B1,S4B2,S4B3,S4B4,S4B5,S5B1,S5B2,S5B3,S5B4,S5B5,Mom 1,Mom 2,Mom 3,Mom 4,Mom 5,Mom 6,Mom 7,Mom 8,Mom 9,Mom 10
1955Q1,0.1155167305383098,0.2624288337187961,0.2074043881070078,0.25517034347828993,0.2671244835685531,0.14629645403753422,0.18525034533528428,0.1854500773317902,0.21334658074074064,0.2303674533210316,0.15206451209691263,0.1899969917916029,0.22301717779399288,0.27519240265334743,0.27700426049398286,0.11711283681781004,0.14836724444403493,0.19076502501425963,0.21843874535223629,0.29726344129875004,0.143015214470251,0.13510155126599366,0.1534921253063639,0.2799644650169475,0.35846730670598537,0.2022550547240003,0.15732295215600023,0.09948497558400038,0.15585394611600045,0.10443623891200016,0.1599478372410006,0.1787249619060003,0.18511525353600033,0.1875343141260002,0.22889884394100024
1955Q2,0.05812648612708893,0.0637637729240037,0.07001192007206702,0.07245117324924566,0.0658086617669782,0.03456634462913577,0.05296227970735612,0.04093392229798365,0.062287054290288024,0.10037843742542574,0.0467346713458745,0.07324776778244257,0.06562366973174427,0.08315631927664802,0.10027444101269367,0.06726253924884196,0.027710075239930854,0.047213062124069616,0.03279942439440853,0.05824259201642712,0.07351224169436499,0.03952803977011521,0.04944510459737472,0.09499999174371854,0.10611527492958572,0.04525857489000007,0.0580728814520004,0.03860370803299995,0.046060362236000074,0.059951835770000184,0.06390604950000012,0.06197241273300036,0.039476677856000286,0.09161831811200027,0.08231664786800019
1955Q3,0.13034331211228967,0.08307191127389912,0.017671401985198676,0.07009378492260221,0.05665376868837768,-0.039569293581875886,0.032200252381483274,0.04725057755692785,0.041309181596927314,0.04340299905163558,0.05030243677726354,0.005362104847444149,0.03274630024418168,0.04988457093240228,0.02861759126622232,0.039981095452569004,0.07556101676830607,0.059599752190907296,0.08459300807656667,0.024599633149356093,0.12387029568380448,0.10134324450627497,0.13172895620453984,0.09691830643240706,0.06418439205579518,0.05043070989600018,0.045849123256000324,0.04511558089800016,0.09858217060000007,0.09775649892000016,0.09588665182200051,0.20131634835000045,0.11415113607200023,0.08620619177100042,0.09615160780500043
1955Q4,-0.015299364252712944,-0.06296590572209515,-0.012087021646423834,-0.02918630057229865,0.0028550487378979916,-0.045381653865616656,-0.020274569919785046,-0.02285940205935555,-0.04511967089064539,-0.0029620933763752078,-0.0004550594633763172,-0.03830728164503139,-0.016944591469687742,0.026110343767026478,-0.03588831196158715,-0.024077467265052332,-0.024521415148615167,-0.02801444133576192,-0.0483633966451964,-0.06588221455754384,-0.033169595899654514,-0.02525710071048337,-0.0194604602020243,-0.01259279772341304,-0.05954270927901839,-0.05344766141800006,-0.04507302875800012,-0.02303103134800022,-0.03324163052800011,-0.04647307886800012,-0.016015245040000292,-0.03813982866800014,-0.05809028968000007,-0.0252483439960004,0.03269718114199982
1956Q1,0.027182035833741347,0.09666992509124173,0.028453365371389427,0.06337938311908586,0.035512989362255,0.03333339201612828,0.05491068229754559,0.05685993541001033,0.022806600737509397,0.05680055685350771,0.06761568508894111,0.05366300589259243,0.05164655968809484,0.04331625882642576,0.04812276561848816,0.05489299824708582,0.054158466179974774,0.04226437623142365,0.02819281848961852,0.012454964558459736,0.04679999580685168,0.08164497987151376,0.04913243548294366,0.05213931482975176,0.0543844089506631,0.05312051454000022,0.05147286372399984,0.07067195788799996,0.023941406817999944,0.11727985155599985,0.03208491946799996,0.05421848446800004,0.08452056684399989,0.04911502859100003,0.00928127786200017
1956Q2,0.08218775773157216,0.03315421624598791,0.013299577668108853,0.11318403844194003,0.08994605535539169,0.03556797872519102,0.09592402156111812,0.09003525656136269,0.06336928600816649,0.08043675332033429,0.0846528091322909,0.07032796774611572,0.1089552322495897,0.10892898782817717,0.058467075496314136,0.10303900705065616,0.10301420848692033,0.10275786525854969,0.09463325064042438,0.06619736476319882,0.11366456480957088,0.14756179001267644,0.09389536263599019,0.10708406495641931,0.12651135433955174,0.02522174408399991,0.06280817056899979,0.051633814354999474,0.07320286842500012,0.08550984055699962,0.08385439796499994,0.12103998985499986,0.1267266322249998,0.14336391414599992,0.13721509743299976
1956Q3,-0.06562244248462645,-0.03545813553737187,-0.003828608181551507,-0.0010157823544880706,-0.01562701626293561,-0.031965906414828105,0.0046713786767940135,-0.003694120612044882,0.0019014500480443175,0.0033507905385747883,0.06364873889507883,0.021324034023597838,0.05637265992136564,0.021922715804433723,-0.008019223675500231,0.04527942341829916,0.04176821538826436,0.004018631788726301,0.012157776437832002,-0.025418832998533425,0.04144401391593133,0.022339336805580645,0.033853443014306484,0.006490067817052969,-0.04759439765256779,-0.032628512328000014,0.012327503630000125,0.03402724531500012,0.029174370155999885,0.03759358792800027,0.014040782808000252,0.03563494323000005,0.027042453359999996,0.04803648674399996,0.0492939240300001
1956Q4,-0.12333419482362529,-0.09443857531172306,-0.016605841542967292,-0.03985793450438968,-0.01975958123588306,-0.06858839958102791,-0.004897290641120211,-0.04605283693890583,-0.030850234585963032,-0.04674854822736818,-0.04193443557620924,-0.05863642846285977,-0.05641266795526878,-0.028677531516238752,-0.052161935446007446,-0.07805235219316331,-0.06668189111195721,-0.05545939941542699,-0.045960444235686904,-0.05612288825100764,-0.09136159672718824,-0.09465885034081212,-0.048280749168768455,-0.08066904393968799,-0.06512757530233526,-0.045006984810000206,-0.06967707615000007,-0.08157459256200017,-0.07303800097800006,-0.051450708951000235,-0.03381276379400022,-0.06207837150600015,-0.10528798805000028,-0.08885940661799996,-0.10781753913000003
1957Q1,-0.004990642675943624,-0.0016400945487378138,0.01421735934892121,0.029009866082076785,0.04733599955449863,0.04494775401128148,0.008917803435432248,0.03173258979728666,0.04251076460851344,0.08113751005345304,0.024701806848149044,0.036173732542015724,0.029533098770776256,0.004784509470125542,0.03490550736883202,0.020976252727255895,0.014582699116444386,0.006008580838039901,0.030478962948692123,0.009249548609857161,-0.028099614000427375,-0.002848133306869949,0.033704181962909585,0.021416404313095105,-0.019362597441215712,-0.017767131473999664,-0.04034712633999982,-0.00020832065099973818,0.004829405280000421,-0.0005228813399995591,-0.029406983975999612,0.008097110753999992,0.03463386901800014,-0.03166706557699961,0.03632537701800009
1957Q2,0.0010658449560168037,-0.02874634771848772,0.024280611465172575,0.015979857878825054,0.0166500216241785,-0.014534054527180706,-0.021693479900964596,0.015546715405432288,-0.008855504544221904,0.051580812399068865,0.012754503929112593,0.011203183625472457,0.03405910658239231,0.002266791211842367,-0.01604212300960195,0.05481973007916219,0.017964284578435352,0.02692455467312782,0.02311375673850513,-0.012926878378907158,0.05955366811292051,0.05964705026319028,0.0293770518519465,0.008876154675900194,-0.007640779363698558,0.027438319720000326,0.01110348258000049,0.04695128910000035,0.08282089328200004,0.07012429710000023,0.021270559772000208,0.035317965048000444,0.02840854697000017,0.01065791594400034,0.09338147677500053
1957Q3,0.14775203475136878,-0.016438851887851658,-0.016019691030034533,0.011559178857394548,0.005584316826784397,0.010318970285539297,0.03733990893582084,-0.0006081360503980004,-0.007859347979864983,0.06060127871503318,0.048108999527212815,-0.013848225480333598,0.0048760134194469895,0.02084349775914518,0.011823291868517938,0.007942974098462674,-0.008155645245296328,-0.01882192914393055,-0.008360955814277093,0.04550999747383111,0.06292627063484524,0.018877045062594355,0.01854957159624271,0.003089673792301628,0.03585198194128014,0.001903526280000012,0.020935848223999853,0.0317489335200003,0.03466384982100035,0.03374952298200018,0.018465067386000067,0.01932388276000019,0.052913311451999734,0.0004398004799999189,0.06367913042999995
1957Q4,-0.1979867840967402,-0.14957413276264986,-0.14185403418856157,-0.15265180169669568,-0.1795541338662897,-0.17531558766665478,-0.1434313854140068,-0.12789815721521713,-0.15626985707344498,-0.2077220022024786,-0.18644360514560898,-0.16843293802227477,-0.14684349386345275,-0.1621182453290536,-0.17869592930025224,-0.18194985837066413,-0.12983416885579668,-0.10859104967963495,-0.19184482761212274,-0.23360855806521397,-0.15954363647329495,-0.13386936831487128,-0.10150555012394158,-0.16076751779137555,-0.20347444095816003,-0.23400154234999992,-0.1738414892339999,-0.15946805372999984,-0.12970613370599993,-0.13188241340999984,-0.11069721645299979,-0.13707870433199976,-0.16481590677799995,-0.15889137628999994,-0.15781995081799982
1958Q1,0.1199965991760279,0.011846126458204154,0.04926959462962799,0.0554984330581636,0.09691484578649989,0.0711593024399364,0.10046377820026042,0.07605524019743548,0.01089710396803878,0.04513821191760692,0.07267287495376729,0.08725499977469209,0.06618485287150055,0.06785342396891747,0.09876747870860059,0.0692786906780205,0.08586468538538972,0.07884204722252286,0.06485942775065046,0.05915888584289308,0.011690532970510148,0.016591818781427348,0.04739085182616298,0.007720125651657916,-0.008335939076938303,0.052677859584000286,-0.002500372826000019,0.021151692254000043,-0.04766459606599971,0.01834018444900032,0.021530886692000095,0.068176824704,0.028249483904000394,0.06514114688000028,0.05479660993400026
1958Q2,-0.04426956544905991,0.12570665320399965,0.036004272337542664,0.06380536501179268,0.05834907448759341,0.14055660844406215,0.06459035865882545,0.05346199516386774,0.04911461124028493,0.08675076913418223,0.04972604022738558,0.05035223590750726,0.04269429297691918,0.03695757619035511,0.09117670347470241,0.07882276800346721,0.052835095496295725,0.060361789923571996,0.02868803880238069,0.06511524112973466,0.03867614989829504,0.053331960321391314,0.060845740594045905,0.020846176723237297,0.03858460075844006,0.02193976076399995,0.04258874509199995,0.045579373011000124,-0.0031669868639999654,0.0900210807720001,0.04931487058799977,0.02764163546100007,0.029692178673000003,0.04715656848000016,0.0857271823679997
1958Q3,0.12353867900887372,0.14269057341782876,0.13265380435905194,0.14157672760465023,0.13010953741666298,0.06482482079899476,0.11073040678649404,0.11837194530163542,0.12590662322115742,0.16649047082395318,0.12852193862574457,0.1315971906819169,0.14105570045253124,0.1376281085661939,0.19148248944850876,0.09786241717165667,0.08348603058698201,0.11413291393103053,0.12350949225954944,0.16935632201263173,0.10025410047503547,0.08137905096251896,0.0872908343465768,0.12120073607186255,0.156300005886034,0.21490653418500028,0.17931257946500034,0.08114227704100041,0.14665456803900012,0.09890794983299989,0.10851155851899996,0.05070091347300032,0.09135546792600002,0.062105540085000355,0.06325762642500021
1958Q4,0.14037018615759567,0.15545203740018998,0.10367834517903463,0.0856932772908734,0.14761793637648712,0.17831591258983837,0.12750735813468594,0.08306300026352376,0.14365956296809546,0.18756518600279026,0.08362054138014208,0.10949593437236516,0.09990673716985832,0.1430881495180103,0.16654628132910854,0.1043780707301527,0.08850711393638355,0.11289449534433937,0.10613607072868114,0.21023819549129774,0.08816557791182378,0.08210662265611335,0.09754223903820192,0.07699373265744924,0.14399068018842587,0.14499592188200006,0.07193716306999987,0.09711409863199982,0.07327992090400004,0.1014567197959999,0.09371948343199987,0.11417325408800005,0.08707173133400015,0.09667150998199991,0.14309436135199993
1959Q1,0.2577307014877961,0.1255466659760558,0.28726864208046976,0.14011639554778088,0.13231566629841196,0.14892503257361978,0.17283497506997336,0.10384594403861169,0.16727805207959623,0.14900465873181168,0.10629245306478197,0.05751584666629461,0.10142490195379184,0.1249525005941392,0.11230307412134266,0.08322827167759206,0.10855887940020281,0.13938508982267184,0.14296614100598304,0.08973224536124436,0.07002989218019096,0.0828189123760037,0.13505078938958603,0.07382834301955055,0.13523226890262818,0.056711903717999945,0.06597154523799964,0.12833618539800007,0.09657678113399992,0.07906354334999977,0.0888319456619997,0.09876481157399986,0.07970080279799974,0.12700155490800014,0.12183022671599986
1959Q2,0.016608104917591904,0.07748114374371151,0.010422884027503354,0.07181367686199702,0.10672988802376082,0.13543696875384503,0.10043475306341376,0.07480158824878935,0.06694478806189097,0.07112145753276322,0.047202049834359494,0.11315179072584036,0.08260166401133784,0.09862669095666465,0.020765617903368172,0.07755226044596086,0.04976405155835528,0.09231822586696636,0.07579697373924543,0.03403800777211052,0.06752677130450024,0.007468810371880297,0.015488825289324382,0.05173224434139834,0.045663149871840725,0.008549291608000109,0.02266869151200024,0.02653481292000004,0.049479032538000345,0.05696645139800016,0.060753586090000145,0.03849788889600014,0.08345955879600009,0.07837262056500038,0.1694162669220003
1959Q3,0.0028462751097970695,0.002584409516995567,0.05920650658185922,0.03993033331726603,0.05988352708353206,0.028737798859642227,0.019658869212705765,0.03864264038232501,0.012320856643249334,0.054470315789205914,0.04240269935489471,0.024437948198969828,0.038259574183715506,0.0655930695359388,0.12265814010339238,0.028128812441888584,0.038233288881948546,0.05639977893278636,0.05254658510285126,0.061255409916174175,0.06601095313606464,0.03423362166946142,0.023652764314364028,0.029480830360707255,0.07607054281452075,0.02819005965999999,-0.005122407730000056,0.053060839927999925,0.07252527480999982,0.04628016679999991,0.03421171871600004,0.07287140708000006,0.1218083559759997,0.028161418012000006,0.04937901696000013
1959Q4,-0.07446308034669347,0.09295054978057649,-0.0687049785509668,-0.008662096965804778,-0.07386185451119143,-0.06334369123603278,-0.04957878529155768,-0.010511895969868679,-0.06644918327767935,-0.044434291275090354,-0.02281004315847235,0.02819865841739344,-0.045277768792314044,-0.053772633889455745,-0.06893595591117352,-0.0579761015934831,-0.024878628120668766,-0.060025063615066654,-0.04395234454309249,-0.06727305819962015,-0.05697798062372528,-0.05623330647453573,-0.015068649635201714,-0.09936532364157968,-0.04725659025994966,-0.09839847395199997,-0.10316597136599992,-0.030018079005999954,-0.00804495487000012,-0.05147411466399998,-0.047284481509999865,-0.054701729877999816,-0.04052039373399996,-0.04725061385500018,-0.0039173194240000875
1960Q1,-0.03589652992067727,-7.026808721288802e-05,-0.009795822711103908,0.017663784557680362,0.009923427551984165,0.02364884597452832,-0.04084097665141895,-0.0025037870563500153,0.025314666144352627,-0.022525481048330853,-0.017844135771697522,-0.039657200616523225,-0.04177072957561134,-0.005490475510083748,-0.050216647638599565,-0.022415029295237865,-0.015211184193160587,-0.03505530756699882,-0.06071288902321659,-0.005208215187555654,-0.03278251717840974,-0.05329251512175759,-0.005622121778289246,-0.04898624989821443,-0.026527797195414426,-0.04705674305999996,-0.030324535592000212,-0.017050978004000017,-0.05949715342000028,0.014618935634999941,-0.04109980167799998,-0.04970438701199997,-0.05855533826400017,-0.011380963417000012,-0.019073249928000302
1960Q2,-0.10138569451110113,-0.01269174536027895,-0.07476080266482499,-0.06138862005871837,-0.04745935140976032,-0.020570247508349015,-0.059253384092889605,-0.0412082413199939,-0.014541144476734824,-0.07722365126157338,0.0016467629887937374,-0.020975102255783806,-0.06232192615253218,-0.062264892806811134,-0.13404732516967277,0.008539144226517248,0.0007861843477732222,-0.05316478115378154,-0.06567283014129055,-0.08366905232494515,-0.00020780193623592957,-0.06649312103976857,0.019485614959050768,-0.08730793227921152,-0.15009148301443398,-0.11028427334900004,-0.08201351488500008,-0.05029721998000003,-0.048934081005000074,-0.05141304524500023,0.03075402321099996,-0.0588245203890001,0.008212270575000069,-0.0034229883229999203,0.05702326321499984
1960Q3,-0.0738492401399159,-0.09038100183769171,0.04697039076415854,0.03641366449079264,0.01259965569450383,0.026962273728776687,0.06369679588317023,0.00789131515500685,0.01606384473434108,0.03955112359909152,0.09367768352167194,-0.001872173713421743,0.03560851674937182,0.044413723213612144,-0.010204104577673845,0.024741728284564335,0.02495013848766292,0.022256194119211425,0.03992514830307803,-0.02975624576658964,0.02539668895754521,0.0263870741945349,0.026521638956731985,-0.004252045138543714,0.010223660534221857,-0.030707009173999822,0.02762784452,-0.007163847404000001,0.007369982595999858,0.012999883816000146,-0.005755360280000232,0.029222408044000003,0.010413277084000194,0.08944814527599987,0.07729796603200012
1960Q4,-0.05973541724533993,-0.028769690493650968,-0.04724327578252763,-0.019894247678740262,-0.06800507940633493,-0.1470105752813916,-0.07443755028924204,-0.074318246212837,-0.055824628151805666,-0.05255341658250412,-0.06689313107816153,-0.029869482844526285,-0.04247723041278173,-0.05277376089465424,-0.08353251507454751,-0.06892611123422454,-0.03762263856731318,-0.03885206932666019,-0.0027730771620515515,-0.12111249152653303,-0.05816842133382405,-0.030452940289750652,0.0006427840570655263,-0.015295086217530063,0.0029377981037110867,-0.05337547790399988,-0.0704779497339999,-0.02912428166399994,-0.037774151234000075,-0.039092695199999805,-0.05465916966599993,-0.007430279183999966,-0.039735550847999956,-0.02167361928,-0.06708523062400007
1961Q1,0.15214900276332677,0.1234501856231287,0.10212831333738559,0.13325870985954813,0.11767715620308605,0.23004836427663755,0.17065045015656,0.1520232641582271,0.17858795246337356,0.13796284860678343,0.16649136071457815,0.16507255222941808,0.19859642851932535,0.1963872526033963,0.19144942255147201,0.22354090086791722,0.17771147928961883,0.18520412848983137,0.1838673515389091,0.19343814239750023,0.12888709487912342,0.17198601693652238,0.20667797581251035,0.15788394775286174,0.18329997665519748,0.1862245714480002,0.16062581038599966,0.12834466706799952,0.11683624286799943,0.1860616660479999,0.14188058024499983,0.16285047806799957,0.15606684459999953,0.17808168511599964,0.23081752199799999
1961Q2,0.19535295735496194,0.1598481267911085,0.14826977134773478,0.13947570799231634,0.12097819379471253,0.2248793600399257,0.18976936024321245,0.10507957545804358,0.18857920096166914,0.20318479985549098,0.10726057417140233,0.1311101524862015,0.063152628000116,0.10593064948407038,0.12009178201196002,0.11108885049679018,0.09258839834247934,0.1095507523278545,0.10393548732878455,0.006484528370855669,0.04488122065073363,0.06674970106748623,0.0699267088220592,0.033857142214940295,0.08562353976944825,0.05254003917599981,0.046052551166000155,0.02347505195999977,0.015193838952000105,0.07185719523999978,0.062481557564999735,0.10300448592000011,0.06094051460499994,0.10395419363999991,0.09712513048499982
1961Q3,-0.04970444617149272,-0.019280414408878177,-0.057169810649001174,-0.006719888834714083,-0.010935820217280123,-0.06994258624124217,-0.033740970529351766,0.03108096821258699,-0.02310879858036019,0.012969252390727659,-0.024891630789094732,-0.0032333248284677207,0.02182582977894798,0.018111546375815024,-0.0016050581754216697,-0.013851066021108416,0.022529599009517343,0.023614926143238124,0.041977706104189716,0.03353044274851591,0.03180506303968489,0.03388384293798974,0.0027184735089920142,-0.011801052307430004,0.0071007393173512234,0.036513217859999614,0.01477877920799986,0.029562335279999852,0.022229212289999856,0.04076820202399967,0.028441510682999382,0.009366391148999842,0.016629510152999627,0.02422878855999966,0.004764075599999806
1961Q4,0.007495759059104712,0.007100734097811756,-0.0004968610857918332,-0.017879736792618006,-0.018928668219092004,-0.03617484467647947,-0.03514219127048135,0.010219715603071888,-0.02636400253629534,0.008345654831549254,-0.019544059998798713,0.046226296708750114,-0.01735183158743081,0.014314791117490788,-0.057354733183896944,0.054409897662546225,0.044449162935373154,0.055358514285533955,-0.054298881176372826,0.010279277241572293,0.06432576088927444,0.011050977064672507,0.0017919563274821915,0.019226311120364326,0.03704146314638579,0.023722564517999922,-0.032666453082000224,0.02013176347799983,-0.010802068865999992,0.027066075237999643,0.05112669872800013,0.022449219749999916,0.05453255299799986,0.057880097477999826,0.071889677318
1962Q1,0.06404393829388244,0.05028945852794009,0.060186941949598616,0.0903259152197482,0.07935711947019541,-0.05650511685446247,0.07170665085653138,0.04039993877270209,0.08114911428903238,0.0671868116023171,0.008118844723363328,0.01567345579366397,0.018494579825502955,0.023396917567798603,0.050492741669224905,-0.053264239919099676,-0.020194500115823577,0.01882721490258965,0.06725224409608233,0.055455957821515245,-0.04768828185449747,0.03153592130200655,0.05012455735327381,0.051249604959059614,0.03576535756199162,0.03169097308000013,0.005128206927000001,-0.013023987398000147,0.028320697467999922,0.07635140335599999,0.0048794620299998925,0.03514337548399982,-0.03325246287200001,-0.043157101760000205,-0.03607945224000009
1962Q2,-0.08460620706081645,-0.07748829656506107,-0.04385739497525343,-0.05756276053771592,-0.05667451358943565,-0.07592994408686482,-0.05491453421111825,-0.10245100185512357,-0.05973391039696452,-0.06360931178585105,-0.020884948471897258,-0.0438192076051942,-0.07467048120125508,-0.07286299804001195,-0.07110473544277274,-0.07589135173203099,-0.06617563953054006,-0.05686418608184074,-0.08073195310261005,-0.0763302604463949,-0.06623764510162855,-0.04532902721035803,-0.03648702704177276,-0.043553561019623044,-0.0796650279580513,-0.1052577511959999,-0.11395523951999997,-0.08264732708400013,-0.05390158972800008,-0.030838944365999987,-0.015885072390000032,-0.07454300168799999,-0.0564170088,-0.046506791023999794,-0.05372762856000002
1962Q3,-0.021162771105182943,-0.10111459219797214,-0.1086675900593681,-0.1019248621844212,-0.12398245346891301,-0.18984304326566015,-0.13729140667623396,-0.09844983746974578,-0.110911195116567,-0.11687937470139442,-0.1276874093815017,-0.14079456525801248,-0.1670971433061268,-0.12162009488017522,-0.10745460767983861,-0.17353801287556114,-0.131713135414524,-0.10626135689002636,-0.09526900649588432,-0.1147451088111342,-0.13450161114676995,-0.09110644020911207,-0.07609333133660923,-0.09766125446104257,-0.10736926711675743,-0.17519405692799983,-0.17193058418999974,-0.17612956455999973,-0.10977171470999969,-0.1385226368539998,-0.0901601667599996,-0.13876932831999977,-0.08633037720999981,-0.07953015320999979,-0.11361126550399969
1962Q4,-0.1095035569516164,-0.139904445776878,-0.10065052367794869,-0.10227280095268976,-0.06508890924279742,-0.06600691089529287,-0.09866779881628085,-0.0857361719393428,-0.057514935829337865,-0.07178683677474162,-0.11593520297337556,-0.04933287025909949,-0.017108035712245173,-0.06778530423875373,-0.0626951598758676,-0.063803739905956,-0.028151250450248688,-0.04051688264249187,-0.06191198515277263,-0.04356720849294349,-0.020106371463752493,-0.023553181520428734,-0.03180961653188008,-0.03771627233114283,-0.00877192976892327,-0.0535995741059998,-0.05668798687799981,-0.05947631781299967,-0.09197850974399979,-0.04733239469399986,-0.02547594462599978,-0.008624419517999748,-0.023621918813999776,-0.0013191767579998626,-0.0034634525579997355
1963Q1,0.24586897728977242,0.2313100263747221,0.2213540805393137,0.2364467661539429,0.22806789961898755,0.19441437231359116,0.20607262596414833,0.17542750109561167,0.20946114496394053,0.2396770717200596,0.18390952092377266,0.19375448511445725,0.15612207263258382,0.20926428160252297,0.20982017932653108,0.19843461568412746,0.18904117975320567,0.18998630780696857,0.21218702140539825,0.26537887959136475,0.17705811354616996,0.15888382190254058,0.17101523543184882,0.17634329150426353,0.22053791763709918,0.20569006851600014,0.21838592987999972,0.21154119764799995,0.1955613734620001,0.14423947059599995,0.16982797770000002,0.1610361789800001,0.16600950939600012,0.176780820429,0.16269134548200004
1963Q2,0.05740856736232591,-0.04206610386157417,-0.00010888150836296795,0.0317741289360971,0.0743233112075381,-0.026443621857893174,0.03738223517675854,-0.007677436022002104,0.04998098322037836,0.07030600652614027,-0.008645561552798608,0.03133287977847532,0.025653388408596545,0.035218844684884676,0.06916698898049756,0.022087621539462754,0.030074587495607652,0.0616488832733777,0.09441597435484494,0.06996100047101583,0.04490852391955258,0.04698945920038988,0.07743847688212391,0.06789274317863603,0.12288136206646838,0.009863007375000121,0.06954692184899991,0.03428215537500012,0.03428665509500006,0.03292662673899982,0.023890964967000272,0.06389779347900015,0.05558902427500012,0.055213141010999944,0.08240190777
1963Q3,0.07763521114011063,-0.006154329294113525,0.01625725285708901,0.0032305935743857095,0.044695349236484105,-0.005101008869029311,0.005663627192374232,-0.028859133005050386,0.0018212148649086046,0.007671337810994272,-0.02024916940656718,-0.00756521121754361,-0.012365879752092135,-0.008006709466205741,0.023306314105574488,-0.014376831289003134,-0.021620766769776423,-0.03514897881048662,-0.009981897045792332,0.02307285039668816,-0.007198454655541697,-0.01608385395749834,0.016272784988738964,-0.009561902232155695,0.028013241419347468,-0.023661400097999663,-0.025107421247999917,-0.019611546635999733,-0.010527422423999955,-0.01247057722399969,-0.02478086102399968,-0.02348883092399978,0.02782818164000056,-0.0034818095759998613,0.005851537608000168
1963Q4,0.02006574896647817,0.004421610768037709,0.009767079646441745,0.0032717747130837083,0.05949901017143211,0.01687887785404185,0.06500529594827009,0.05166567141521372,0.044666188313125854,0.0839860645848911,0.021317708118130607,0.03036297856152692,0.07107201337004065,0.05628169951391837,0.03520954773942586,0.017020927704626487,0.024029983616242756,0.06170545397822225,0.07631407836178528,0.030599701250214384,0.09071988187703739,0.04410152750110452,0.02584878284128611,0.09761520704147175,0.023415186779979003,0.03904612286500009,0.02483489578500042,0.03439414988100009,0.0731016483510003,0.060348022041000426,0.056902516185000085,0.04756226842500033,0.011250996519000411,0.11271213238500022,0.12007496540100004
1964Q1,-0.02785157833747187,-0.028898424306312065,0.0053601328420807,0.00386286032461447,0.018877338859276227,-0.0788002257757977,-0.038350541962526186,0.030187435985223443,0.014912511134736128,0.03316615641400711,-0.03475781637054853,-0.00012442682130320293,0.021544541095319447,0.03809389902547622,0.015716070817801242,-0.023523604519504415,0.015833139310836408,0.013695966535595572,0.07601799854097857,0.12728492013749726,0.03598418669895542,0.05794531321445451,0.012778132620665072,0.014870653914477838,0.04332004380503007,-0.022194771569999605,-0.02175645872999965,0.007886416110000294,0.04842141271800027,0.031047839520000453,0.02784340221000048,0.05944509046200053,0.025122153750000376,0.02893844347800023,0.016471595960000363
1964Q2,0.008792796274676995,0.06209866588926771,0.03082038373548035,0.022295052432047102,0.05441079922171088,0.02198456686168715,0.0005019499789429283,0.05997907970732674,0.052638920443540016,0.11039572353127025,-0.03616943481022716,0.03916364032470043,0.054895227282461656,0.0782806098169897,0.09057143172371629,0.0072897437862786685,0.04081776949527449,0.09522448999483157,0.10954416825272228,0.021047945955182,0.023773164061066332,0.019217645869488376,0.04663602743662221,0.061503776787496856,0.055580885080350084,0.0075170131860002876,0.06331234714199985,0.029061983034000205,0.02330702202599988,0.026215481069999935,0.042106856737999854,0.04029480340199987,0.02463463610999983,0.02588239998600006,0.05847617503600011
1964Q3,0.009632909820844526,0.01908079460277312,0.04959108935269252,0.030575758219069105,0.06494031694518321,0.04101002277105725,0.033258191219227795,0.08213917731133913,0.051060581805294936,0.07778386302097884,0.02374523426178432,0.05759106214389509,0.04274309207703286,0.07073443321834327,0.04195577722421784,0.03029058975615717,0.06379974008357592,0.032720871610376845,0.04838145699256824,0.10321394655179361,0.04829895131496076,0.030574200040206945,0.04722822326486309,0.06835879733280859,0.060899984161949305,0.02313845927200031,0.024360999570000264,0.04376197464300047,0.041108689368000384,0.06608852025600065,0.04868090449400042,0.0050046836940005335,0.08112282976800045,0.03528160542000047,0.04778281291500042
1964Q4,0.08409682920911776,-0.004103130396098109,0.08895447594406103,0.030595377970356497,0.06014117650774842,-0.0074185968942557245,0.00828742877088251,0.027470786175862294,0.029390299078244864,0.03297116768786057,0.012530797996647802,0.04312670119942763,0.047881168757687664,0.03299380599376467,0.03305032150890108,0.021107564584377236,0.039257326159674255,0.056412735813698545,0.07214374867416784,0.060602990802697265,0.012486825412473923,8.155069536552872e-06,0.039418357148169436,0.03271481379978103,0.06315141797471502,0.05159564651800008,0.04504888926399997,0.0313884289280002,0.02693602819600005,0.010708225027999951,-0.010092091215999854,0.013147157901000073,0.02497244145900024,0.0065196168000001276,0.046435392336000136
1965Q1,0.05655560170598051,0.039996150452982215,0.03574136160896879,0.03643256417605745,0.06490290101258722,0.07497053421449618,0.046031837744776594,0.0608918939467078,0.01528350149398694,0.02432627175435087,0.06145401625657598,0.06590574072496413,0.0405500151995406,0.03711456522485124,0.053836637650569674,0.06834390551292802,0.051291953558070036,0.0162701543749324,0.023584249072778896,-0.004516111893306363,0.05752807875204358,0.01431127344411487,0.026350766956749316,0.0022899758412788795,-0.03456852037061764,0.03399591862800011,0.010092305102999966,0.08329463517200009,0.03466861482800021,0.029986291068000215,0.05533595432399996,0.019233296628000218,0.04552011834799985,-0.002382672012000153,0.027709684827999848
